,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore
403,200,Win,True,True,False,False,True,True,2,0,0,3,0,1,0
404,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0
405,200,Fail,True,True,False,False,True,True,4,0,0,2,0,1,0
406,200,Fail,True,False,False,False,False,False,3,0,0,2,0,0,0
407,200,Win,False,True,False,False,False,False,4,0,0,2,0,0,0
408,200,Win,True,True,True,True,False,True,10,2,1,2,0,2,0
409,200,Win,True,True,True,False,True,True,9,2,0,2,0,2,0
410,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
411,200,Fail,True,False,False,False,True,False,3,0,0,1,0,1,0
412,200,Fail,True,True,True,False,True,False,7,1,0,3,0,0,0
413,200,Win,True,True,True,True,True,True,9,2,1,1,0,2,0
414,200,Fail,False,True,False,False,False,True,3,0,0,0,0,1,0
415,200,Fail,True,False,False,False,False,True,1,0,0,0,0,2,0
416,200,Fail,True,True,False,False,False,True,1,0,0,0,0,1,0
417,200,Fail,False,True,False,False,False,True,3,0,0,1,0,1,0
418,200,Fail,True,False,False,True,False,True,1,0,1,1,0,1,0
419,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
420,200,Fail,False,True,False,False,False,True,2,0,0,0,0,1,0
421,200,Fail,True,True,False,False,False,True,1,0,0,0,0,1,0
422,200,Win,False,False,False,False,False,True,2,0,0,2,0,1,0
423,200,Fail,True,True,False,True,True,True,3,0,1,2,0,1,0
424,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
425,200,Fail,True,True,False,False,False,True,3,0,0,0,0,1,0
426,200,Win,True,True,True,False,True,False,7,1,0,2,0,1,0
427,200,Win,False,False,True,True,True,False,7,1,2,4,0,0,0
428,200,Fail,True,False,False,False,True,False,3,0,0,2,0,0,0
429,200,Fail,False,True,False,False,False,True,1,0,0,0,0,1,0
430,200,Fail,False,False,False,True,False,True,3,0,1,1,0,1,0
431,200,Win,False,False,True,True,True,False,8,1,1,3,0,1,0
432,200,Fail,False,False,False,False,True,False,2,0,0,1,0,0,0
433,200,Fail,True,False,False,False,False,False,4,0,0,1,0,0,0
434,200,Win,False,False,True,True,False,False,10,2,2,2,0,0,0
435,200,Win,True,True,False,False,True,True,5,0,0,2,0,1,0
436,200,Fail,False,False,True,True,True,False,6,1,1,3,0,0,0
437,200,Win,True,True,True,False,True,False,8,1,0,2,0,0,0
438,200,Win,False,True,False,False,True,False,3,0,0,1,0,0,0
439,200,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0
440,200,Fail,False,True,False,False,True,True,4,0,0,4,0,1,0
441,200,Fail,True,False,False,False,True,True,5,0,0,3,0,1,0
442,200,Win,True,True,False,False,True,True,6,0,0,2,0,1,0
443,200,Win,True,True,False,True,True,True,4,0,1,3,0,2,0
444,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
445,200,Win,False,False,True,True,True,False,8,1,1,4,0,0,0
446,200,Fail,True,False,False,False,True,False,0,0,0,2,0,0,0
447,200,Win,True,False,True,False,True,False,10,2,0,2,0,0,0
448,200,Win,False,True,True,False,False,False,11,3,1,3,0,0,0
449,200,Fail,True,True,False,False,True,False,4,0,0,2,0,0,0
450,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
451,200,Fail,True,False,False,True,True,True,5,0,1,2,0,1,0
452,200,Win,False,False,True,True,True,False,11,2,2,3,0,0,0
453,200,Fail,True,True,False,False,True,False,3,0,0,2,0,1,0
454,200,Fail,False,False,False,False,False,False,1,0,0,1,0,0,0
455,200,Win,False,False,False,True,False,False,5,0,1,1,0,0,0
456,200,Fail,True,True,False,False,True,False,1,0,0,2,0,0,0
457,200,Win,True,True,False,False,True,True,4,0,0,2,0,1,0
458,200,Win,False,True,True,True,True,True,11,5,2,3,0,2,0
459,200,Fail,False,False,False,False,True,False,5,0,0,2,0,1,0
460,200,Win,True,False,True,True,True,False,8,1,1,3,0,0,0
461,200,Fail,True,False,False,False,True,True,3,0,0,2,0,1,0
462,200,Fail,True,False,False,False,False,False,4,0,0,0,0,0,0
463,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
464,200,Win,False,False,True,True,False,False,6,1,1,0,0,1,0
465,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0
466,200,Win,True,False,False,True,True,False,4,0,1,2,0,1,0
467,200,Win,True,True,True,False,True,True,10,2,0,3,0,2,0
468,200,Win,False,True,True,True,True,False,6,2,1,2,0,1,0
469,200,Win,False,True,False,False,True,True,4,0,0,3,0,1,0
470,200,Win,True,True,False,False,True,False,4,0,0,2,0,0,0
471,200,Win,True,True,True,True,False,True,9,2,1,3,0,2,0
472,200,Win,True,False,True,True,True,False,7,1,2,1,0,0,0
473,200,Win,True,True,False,False,True,False,4,0,0,2,0,0,0
474,200,Fail,False,False,False,False,True,False,5,0,0,3,0,1,0
475,200,Win,True,False,False,False,False,False,3,0,0,2,0,0,0
476,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
477,200,Win,False,False,True,True,True,False,8,2,2,4,0,0,0
478,200,Win,True,True,True,True,True,True,10,2,1,4,0,2,0
479,200,Fail,False,False,False,True,False,False,6,0,1,3,0,1,0
480,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0
481,200,Win,False,False,False,False,True,False,5,1,1,3,0,0,0
482,200,Fail,False,True,False,False,True,False,2,0,0,2,0,0,0
483,200,Fail,False,True,False,False,False,False,2,0,0,1,0,0,0
484,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
485,200,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0
486,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
487,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0
488,200,Fail,False,True,False,False,False,True,1,0,0,0,0,1,0
489,200,Fail,True,False,False,False,False,True,3,0,0,0,0,1,0
490,200,Win,True,True,False,False,True,True,9,1,0,3,0,2,0
491,200,Win,True,True,False,False,False,True,6,0,0,2,0,2,0
492,200,Win,True,False,False,False,False,False,0,0,0,0,0,0,0
493,200,Fail,True,False,False,False,False,True,1,0,0,0,0,1,0
494,200,Win,True,True,True,False,True,True,11,3,0,1,0,1,0
495,200,Fail,True,False,False,False,True,False,1,0,0,2,0,0,0
496,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
497,200,Fail,False,False,False,False,False,True,2,0,0,0,0,1,0
498,200,Win,True,False,False,False,True,True,2,0,0,3,0,1,0
499,200,Fail,True,True,False,False,True,True,3,0,0,2,0,1,0
500,200,Win,True,False,True,False,False,False,2,1,0,0,0,0,0
501,200,Win,True,True,True,True,False,True,9,1,1,2,0,1,0
502,200,Win,False,False,True,True,True,True,8,1,1,3,0,2,0
503,200,Win,True,True,True,True,True,False,9,3,1,4,0,1,0
504,200,Win,True,True,True,True,True,False,10,2,1,4,0,1,0
505,200,Win,True,False,False,False,True,False,2,0,0,3,0,0,0
506,200,Win,False,False,False,False,False,False,1,0,0,1,0,0,0
507,200,Fail,True,False,False,False,True,False,4,0,0,2,0,0,0
508,200,Win,False,True,False,False,True,False,4,0,0,2,0,1,0
509,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
510,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
511,200,Fail,True,False,False,False,True,False,0,0,0,1,0,0,0
512,200,Fail,True,False,False,False,False,False,1,0,0,1,0,0,0
513,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
514,200,Win,True,True,False,False,True,False,4,0,0,3,0,1,0
515,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
516,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
517,200,Fail,True,True,False,False,True,False,5,0,0,3,0,0,0
518,200,Win,True,True,True,True,True,False,10,3,2,4,0,0,0
519,200,Fail,False,False,False,False,True,True,3,0,0,2,0,1,0
520,200,Win,True,True,False,False,True,True,3,0,0,4,0,1,0
521,200,Win,False,True,True,False,False,True,7,1,0,1,0,1,0
522,200,Fail,False,True,False,False,True,True,2,0,0,1,0,1,0
523,200,Win,True,True,True,True,False,False,8,1,1,3,0,0,0
524,200,Win,True,True,False,False,False,True,4,0,0,2,0,1,0
525,200,Win,False,False,False,False,False,False,7,2,3,3,0,0,0
526,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
527,200,Fail,True,True,False,False,True,True,4,0,0,3,0,2,0
528,200,Win,True,True,True,True,True,False,9,2,1,4,0,1,0
529,200,Fail,True,False,False,False,False,False,2,0,0,1,0,0,0
530,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
531,200,Fail,False,True,True,False,False,False,2,2,0,0,0,0,0
532,200,Win,True,True,True,False,True,False,8,1,0,3,0,0,0
533,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0
534,200,Win,True,False,False,True,True,False,2,0,1,3,0,1,0
535,200,Fail,False,False,False,False,False,True,2,0,0,2,0,1,0
536,200,Win,True,False,True,False,False,False,4,1,0,0,0,0,0
537,200,Win,False,False,True,True,False,False,8,1,2,3,0,0,0
538,200,Fail,True,False,False,False,True,False,2,0,0,2,0,0,0
539,200,Fail,False,True,True,False,False,True,9,3,1,1,0,1,0
540,200,Win,True,False,True,False,False,True,7,1,0,2,0,1,0
541,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
542,200,Win,True,True,True,False,True,False,7,1,0,2,0,1,0
543,200,Win,True,True,True,False,True,False,9,1,0,3,0,1,0
544,200,Win,False,True,False,False,True,True,9,1,0,3,0,1,0
545,200,Fail,False,True,True,False,False,False,3,1,0,0,0,0,0
546,200,Win,True,True,True,False,False,False,2,1,0,0,0,0,0
547,200,Win,False,True,False,False,True,False,5,0,0,1,0,0,0
548,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
549,200,Fail,True,True,False,False,True,True,1,0,0,2,0,1,0
550,200,Win,True,True,True,False,True,False,9,1,0,3,0,1,0
551,200,Fail,True,False,False,False,False,False,3,0,0,3,0,0,0
552,200,Fail,True,False,False,False,False,False,2,0,0,1,0,0,0
553,200,Fail,False,True,False,False,False,True,2,0,0,1,0,1,0
554,200,Win,False,True,True,True,True,True,9,2,1,2,0,1,0
555,200,Fail,True,True,False,False,True,True,2,0,0,2,0,1,0
556,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0
557,200,Win,False,False,False,True,True,False,4,0,1,2,0,0,0
558,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
559,200,Fail,True,False,False,False,False,False,2,0,0,2,0,0,0
560,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
561,200,Win,True,True,False,False,False,True,6,0,0,2,0,1,0
562,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
563,200,Fail,False,True,True,False,False,True,5,1,0,2,0,1,0
564,200,Win,True,True,True,False,True,True,9,1,0,2,0,1,0
565,200,Win,False,False,False,True,True,False,3,0,1,3,0,0,0
566,200,Win,True,False,True,True,True,False,9,1,1,4,0,0,0
567,200,Win,False,False,True,False,True,False,10,5,1,5,0,1,0
568,200,Win,True,False,True,True,True,False,9,2,1,4,0,1,0
569,200,Win,True,True,True,False,False,True,8,1,0,1,0,2,0
570,200,Fail,True,False,False,False,True,False,4,0,0,2,0,0,0
571,200,Fail,False,False,False,False,False,False,0,0,0,2,0,0,0
572,200,Fail,True,False,False,False,False,False,1,0,0,1,0,0,0
573,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
574,200,Fail,False,False,False,False,False,True,1,0,0,0,0,1,0
575,200,Win,True,True,True,False,False,True,9,2,0,0,0,1,0
576,200,Win,True,True,False,False,True,False,3,0,0,2,0,1,0
577,200,Win,True,False,False,False,True,False,7,1,1,1,0,0,0
578,200,Win,True,False,False,False,True,False,4,0,0,2,0,1,0
579,200,Fail,False,False,False,False,True,False,2,0,0,1,0,0,0
580,200,Win,False,True,True,True,False,False,10,1,1,4,0,0,0
581,200,Fail,True,False,False,False,True,False,5,0,0,2,0,0,0
582,200,Fail,False,False,False,True,False,False,1,0,1,0,0,0,0
583,200,Win,False,True,True,True,True,False,7,2,1,4,0,0,0
584,200,Fail,False,True,False,False,False,True,1,0,0,0,0,1,0
585,200,Win,True,True,False,False,True,False,2,0,0,2,0,0,0
586,200,Fail,True,True,False,False,True,True,3,0,0,2,0,2,0
587,200,Fail,False,False,False,False,True,False,8,1,1,3,0,0,0
588,200,Win,True,True,False,False,True,False,2,0,0,2,0,0,0
589,200,Win,True,True,True,False,True,True,8,2,0,4,0,1,0
590,200,Fail,False,False,False,False,False,False,3,0,0,1,0,0,0
591,200,Fail,True,False,False,False,False,False,3,0,0,0,0,0,0
592,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
593,200,Fail,True,True,False,False,False,False,6,0,0,1,0,0,0
594,200,Fail,True,False,False,False,True,False,0,0,0,2,0,0,0
595,200,Win,False,True,True,True,False,True,9,3,1,2,0,1,0
596,200,Fail,False,False,False,False,False,False,4,0,0,1,0,0,0
597,200,Win,True,True,True,False,True,True,10,2,0,2,0,1,0
598,200,Fail,False,False,False,False,True,False,0,0,0,2,0,0,0
599,200,Win,True,False,True,True,True,False,10,2,1,3,0,0,0
600,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
601,200,Win,False,True,True,True,False,True,7,1,2,3,0,2,0
602,200,Win,True,True,True,False,True,False,8,1,0,2,0,1,0
603,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0
604,200,Fail,True,False,False,False,False,False,4,0,0,1,0,1,0
605,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
606,200,Fail,False,False,False,False,True,True,2,0,0,2,0,1,0
607,200,Fail,False,False,False,False,True,False,1,0,0,3,0,0,0
608,200,Win,True,True,False,False,True,False,4,0,0,3,0,1,0
609,200,Win,True,True,True,True,False,True,6,1,1,1,0,1,0
610,200,Fail,True,False,False,True,True,False,2,0,1,1,0,0,0
611,200,Win,True,False,False,False,False,False,5,0,0,0,0,1,0
612,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
613,200,Win,True,True,False,True,True,False,4,0,1,3,0,1,0
614,200,Win,False,True,False,False,False,True,3,0,0,1,0,1,0
615,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
616,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
617,200,Fail,False,False,False,False,True,False,0,0,0,2,0,0,0
618,200,Win,True,True,True,False,True,True,9,2,0,3,0,2,0
619,200,Fail,True,True,False,False,True,False,1,0,0,2,0,0,0
620,200,Win,False,False,False,False,False,False,6,1,0,3,0,0,0
621,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
622,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
623,200,Win,True,True,False,True,True,True,5,0,1,3,0,2,0
624,200,Win,True,True,False,False,True,False,2,0,0,1,0,0,0
625,200,Win,True,False,False,False,False,False,0,0,0,0,0,0,0
626,200,Fail,False,False,False,False,True,False,2,0,0,2,0,0,0
627,200,Fail,False,True,False,False,False,True,5,0,0,0,0,1,0
628,200,Win,True,False,True,True,True,False,10,2,1,4,0,0,0
629,200,Win,False,False,False,True,False,False,0,0,1,1,0,0,0
630,200,Fail,False,True,False,False,True,True,2,0,0,1,0,1,0
631,200,Fail,True,False,False,False,False,False,0,0,0,0,0,1,0
632,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0
633,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
634,200,Fail,True,False,False,True,True,False,1,0,1,3,0,0,0
635,200,Fail,True,True,False,False,True,True,3,0,0,2,0,1,0
636,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
637,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
638,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
639,200,Win,True,True,False,False,True,False,5,0,0,1,0,1,0
640,200,Win,True,False,False,False,False,False,1,0,0,1,0,1,0
641,200,Win,False,True,True,False,True,True,7,1,0,2,0,2,0
642,200,Win,True,True,False,False,True,False,5,0,0,2,0,0,0
643,200,Win,False,False,True,False,True,False,7,1,0,2,0,1,0
644,200,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0
645,200,Win,True,True,True,False,False,True,11,2,0,1,0,1,0
646,200,Win,False,False,False,False,False,False,4,0,0,2,0,0,0
647,200,Fail,False,False,False,False,True,False,2,0,0,2,0,0,0
648,200,Win,True,True,True,True,True,True,8,1,2,4,0,2,0
649,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
650,200,Fail,True,True,False,False,True,True,3,0,0,3,0,1,0
651,200,Fail,True,False,False,False,True,False,1,0,0,2,0,0,0
652,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
653,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
654,200,Fail,False,True,False,False,False,True,1,0,0,0,0,1,0
655,200,Fail,True,False,False,False,True,False,2,0,0,1,0,0,0
656,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0
657,200,Fail,False,False,False,False,False,False,3,0,0,2,0,0,0
658,200,Fail,False,True,False,True,False,True,3,0,1,2,0,1,0
659,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
660,200,Win,False,True,False,False,False,True,2,0,0,0,0,1,0
661,200,Win,True,False,True,True,False,False,8,1,1,3,0,0,0
662,200,Win,False,True,True,True,True,True,9,1,1,4,0,2,0
663,200,Fail,True,True,False,True,False,True,6,0,1,2,0,1,0
664,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0
665,200,Fail,True,False,False,False,False,True,0,0,0,0,0,1,0
666,200,Win,True,True,False,False,True,True,3,0,0,2,0,1,0
667,200,Win,True,True,True,False,True,True,11,3,0,2,0,1,0
668,200,Win,True,True,True,True,True,True,11,2,1,4,0,2,0
669,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
670,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
671,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0
672,200,Win,True,False,True,False,True,False,6,1,0,1,0,0,0
673,200,Fail,True,False,False,False,False,False,2,0,0,1,0,0,0
674,200,Fail,False,False,False,False,True,False,5,0,0,2,0,1,0
675,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
676,200,Fail,True,False,False,False,False,False,0,0,0,1,0,0,0
677,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
678,200,Win,True,False,True,True,False,False,9,1,1,3,0,0,0
679,200,Win,True,True,True,False,True,True,8,2,0,2,0,1,0
680,200,Win,False,True,False,False,True,True,4,0,0,3,0,2,0
681,200,Win,True,True,False,False,True,True,3,0,0,3,0,1,0
682,200,Fail,False,False,False,True,False,True,5,0,1,3,0,1,0
683,200,Win,True,False,True,True,True,False,5,1,1,2,0,1,0
684,200,Fail,False,False,False,True,False,False,1,0,1,0,0,0,0
685,200,Win,True,False,False,True,True,False,4,0,1,2,0,1,0
686,200,Win,False,True,False,True,False,False,7,1,1,4,0,1,0
687,200,Win,True,True,True,True,True,True,8,1,1,4,0,1,0
688,200,Win,True,False,False,False,False,False,8,1,1,3,0,0,0
689,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
690,200,Win,True,True,True,False,True,True,8,1,0,1,0,2,0
691,200,Fail,False,False,False,True,True,False,3,0,1,2,0,0,0
692,200,Win,False,True,True,False,False,True,8,1,0,1,0,1,0
693,200,Win,True,True,True,False,False,True,3,1,0,0,0,1,0
694,200,Win,True,True,True,False,False,False,3,1,0,0,0,0,0
695,200,Win,True,False,True,False,False,True,3,1,0,0,0,1,0
696,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
697,200,Win,False,True,False,False,False,False,1,0,0,0,0,0,0
698,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
699,200,Fail,True,False,False,False,True,True,3,0,0,3,0,1,0
700,200,Win,True,False,True,True,True,False,8,1,1,3,0,0,0
701,200,Win,False,False,False,True,False,False,6,0,1,1,0,0,0
702,200,Fail,False,False,False,False,False,True,5,0,0,0,0,2,0
703,200,Win,True,False,False,False,False,False,0,0,0,0,0,0,0
704,200,Fail,False,False,False,False,False,False,2,0,0,1,0,0,0
705,200,Fail,False,True,False,False,True,True,2,0,0,1,0,1,0
706,200,Win,True,True,True,True,False,True,8,1,2,1,0,1,0
707,200,Win,False,False,True,True,False,True,7,1,1,2,0,2,0
708,200,Fail,True,False,False,False,False,True,2,0,0,1,0,1,0
709,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
710,200,Win,True,True,True,False,True,True,7,1,0,3,0,2,0
711,200,Win,True,True,False,False,False,True,3,0,0,1,0,1,0
712,200,Win,True,True,True,False,True,False,7,2,0,2,0,0,0
713,200,Fail,False,False,True,True,False,True,5,1,1,1,0,2,0
714,200,Win,False,True,False,False,False,True,6,0,0,1,0,2,0
715,200,Fail,True,False,False,False,False,True,4,0,0,2,0,1,0
716,200,Win,False,True,False,False,True,True,2,0,0,1,0,1,0
717,200,Win,True,True,False,True,True,True,5,0,1,4,0,2,0
718,200,Win,True,True,True,True,False,True,10,2,1,2,0,2,0
719,200,Fail,True,True,False,False,False,True,3,0,0,1,0,2,0
720,200,Win,True,True,True,False,True,True,10,2,1,3,0,1,0
721,200,Win,True,True,True,True,True,False,8,1,1,2,0,0,0
722,200,Win,True,False,False,True,False,False,9,1,1,2,0,0,0
723,200,Win,True,True,True,True,False,True,6,1,1,3,0,1,0
724,200,Fail,False,False,False,False,False,False,3,0,0,2,0,0,0
725,200,Fail,False,False,False,False,True,False,4,0,0,2,0,0,0
726,200,Fail,False,True,False,False,False,False,3,0,0,2,0,0,0
727,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
728,200,Fail,True,False,False,False,False,True,3,0,0,0,0,1,0
729,200,Win,False,False,False,False,False,False,7,2,1,2,0,0,0
730,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0
731,200,Win,True,False,True,True,False,True,6,1,1,2,0,1,0
732,200,Win,False,False,True,False,True,False,9,2,1,3,0,1,0
733,200,Win,True,False,True,True,False,False,8,1,1,2,0,0,0
734,200,Win,True,False,True,True,False,False,9,1,1,2,0,0,0
735,200,Fail,True,False,False,True,True,False,3,0,1,1,0,0,0
736,200,Win,False,True,False,False,True,False,5,0,0,3,0,0,0
737,200,Win,False,True,False,True,True,True,4,0,1,3,0,2,0
738,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
739,200,Fail,True,False,False,False,True,True,2,0,0,2,0,1,0
740,200,Win,False,True,True,True,True,True,9,2,1,2,0,2,0
741,200,Fail,False,True,False,False,False,False,2,0,0,0,0,0,0
742,200,Win,True,True,True,True,True,False,10,2,2,2,0,0,0
743,200,Fail,False,False,False,False,True,False,4,0,0,3,0,1,0
744,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
745,200,Fail,True,False,False,False,True,True,3,0,0,1,0,2,0
746,200,Fail,False,False,False,True,True,False,3,0,1,3,0,0,0
747,200,Win,False,False,True,True,False,False,9,2,1,3,0,0,0
748,200,Win,True,False,False,False,True,False,10,3,2,4,0,1,0
749,200,Win,False,True,True,False,True,False,10,2,0,4,0,1,0
750,200,Win,True,True,True,False,True,True,7,1,0,3,0,2,0
751,200,Win,True,True,True,True,False,True,8,1,1,2,0,2,0
752,200,Fail,False,False,False,False,False,False,3,0,0,0,0,0,0
753,200,Win,False,False,False,True,True,False,4,0,1,4,0,0,0
754,200,Win,True,False,True,True,True,False,7,1,1,5,0,0,0
755,200,Win,True,False,False,True,True,True,4,0,1,3,0,2,0
756,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
757,200,Fail,False,True,False,False,True,True,4,0,0,3,0,1,0
758,200,Fail,True,True,False,False,False,False,2,0,0,0,0,0,0
759,200,Fail,False,False,True,True,False,False,9,5,2,3,0,1,0
760,200,Win,True,True,True,True,True,False,8,2,1,4,0,0,0
761,200,Win,False,True,True,True,True,True,10,1,1,3,0,1,0
762,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0
763,200,Win,True,True,True,True,True,True,10,2,1,3,0,2,0
764,200,Win,True,True,False,False,True,True,4,0,0,2,0,2,0
765,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0
766,200,Fail,False,False,False,False,False,False,4,0,0,0,0,0,0
767,200,Win,False,False,True,True,False,False,7,1,1,1,0,0,0
768,200,Win,True,True,False,False,False,False,2,0,0,1,0,0,0
769,200,Win,False,True,True,False,True,True,6,1,0,1,0,1,0
770,200,Fail,True,False,True,True,True,False,5,1,1,2,0,0,0
771,200,Fail,False,True,False,True,False,True,5,0,1,2,0,2,0
772,200,Win,True,False,True,False,True,False,7,1,1,3,0,0,0
773,200,Win,True,False,True,False,True,False,9,3,0,4,0,1,0
774,200,Fail,True,False,False,False,False,False,4,0,0,1,0,1,0
775,200,Win,True,True,True,False,True,True,7,1,0,1,0,1,0
776,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0
777,200,Fail,True,True,False,False,True,True,7,0,1,2,0,2,0
778,200,Win,True,True,True,True,True,True,9,1,1,5,0,2,0
779,200,Win,True,True,True,True,True,False,10,2,1,3,0,0,0
780,200,Win,True,True,True,False,True,True,8,1,0,3,0,2,0
781,200,Win,True,True,True,False,False,False,9,1,0,1,0,0,0
782,200,Win,True,False,True,True,True,False,11,4,1,4,0,0,0
783,200,Fail,True,False,False,False,True,True,1,0,0,1,0,1,0
784,200,Win,False,True,False,True,False,True,5,0,2,3,0,2,0
785,200,Win,True,True,True,True,True,True,10,1,1,3,0,2,0
786,200,Win,True,True,True,False,True,True,9,1,0,2,0,2,0
787,200,Win,True,True,False,True,True,True,7,0,1,4,0,2,0
788,200,Win,False,True,True,True,False,True,7,2,1,3,0,2,0
789,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
790,200,Win,True,False,False,False,True,False,4,0,0,2,0,0,0
791,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0
792,200,Win,True,True,True,True,True,True,11,2,1,4,0,1,0
793,200,Win,True,False,True,True,True,False,8,1,1,1,0,0,0
794,200,Fail,False,True,False,False,False,True,4,0,0,2,0,2,0
795,200,Win,False,True,True,False,False,True,8,1,0,2,0,2,0
796,200,Win,True,True,False,False,True,True,2,0,0,2,0,1,0
797,200,Win,False,False,False,True,False,False,4,0,1,3,0,0,0
798,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0
799,200,Win,True,True,True,False,False,True,9,2,1,3,0,2,0
800,200,Win,False,False,True,True,True,False,8,1,1,3,0,0,0
801,200,Win,False,False,False,True,True,False,5,0,1,2,0,1,0
802,200,Win,True,True,True,False,True,True,6,1,0,2,0,2,0
803,200,Fail,True,False,False,False,True,True,3,0,0,2,0,1,0
804,200,Fail,False,False,True,False,False,False,7,1,0,2,0,1,0
805,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
806,200,Win,True,False,True,True,True,False,10,1,1,3,0,1,0
807,200,Fail,True,False,False,False,True,True,1,0,0,1,0,2,0
808,200,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0
809,200,Win,True,True,False,False,True,True,1,0,0,1,0,1,0
810,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0
811,200,Win,True,True,True,False,True,True,11,3,0,3,0,2,0
812,200,Fail,True,False,False,False,False,True,1,0,0,1,0,1,0
813,200,Fail,True,False,False,False,False,True,1,0,0,0,0,1,0
814,200,Win,True,False,True,True,False,False,7,1,1,3,0,1,0
815,200,Win,False,True,True,False,True,False,7,2,1,2,0,1,0
816,200,Win,True,True,False,False,True,True,2,0,0,2,0,1,0
