kills,deaths,assists,dragonKills,riftHeraldKills,baronKills,win,teamid
0,7,2,0,0,0,0,200
1,8,5,0,0,0,0,200
1,3,0,0,0,0,0,200
1,6,2,0,0,0,0,200
1,3,2,0,0,0,0,200
3,1,1,0,0,0,0,200
1,6,0,0,0,0,0,200
2,5,2,0,0,0,0,200
3,5,2,0,0,0,0,200
0,0,0,0,0,0,0,200
2,4,4,0,0,0,0,200
1,4,5,0,0,0,0,200
1,4,3,0,0,0,0,200
2,8,1,0,0,0,0,200
1,3,1,0,0,0,0,200
0,4,3,0,0,0,0,200
2,3,0,0,0,0,0,200
0,5,2,0,0,0,0,200
2,2,1,0,0,0,0,200
2,5,0,0,0,0,0,200
2,4,1,0,0,0,0,200
0,8,2,0,0,0,0,200
0,6,1,0,0,0,0,200
1,2,2,0,0,0,0,200
2,4,2,0,0,0,0,200
1,4,3,0,0,0,0,200
1,10,0,0,0,0,0,200
4,6,7,0,0,0,0,200
3,6,4,0,0,0,0,200
4,6,2,0,0,0,0,200
2,3,7,0,0,0,0,200
3,6,2,0,0,0,0,200
9,4,18,0,0,0,1,200
0,9,18,0,0,0,1,200
11,7,14,0,0,0,1,200
8,9,4,0,0,0,1,200
12,3,11,0,0,0,1,200
4,2,6,0,0,0,1,200
5,2,12,0,0,0,1,200
7,2,3,0,0,0,1,200
4,3,12,0,0,0,1,200
4,0,3,0,0,0,1,200
1,1,0,0,0,0,1,200
1,2,1,0,0,0,1,200
1,0,1,0,0,0,1,200
0,0,1,0,0,0,1,200
0,1,0,0,0,0,1,200
4,5,3,0,0,0,0,200
3,7,7,0,0,0,0,200
4,4,3,0,0,0,0,200
1,5,5,0,0,0,0,200
3,3,3,0,0,0,0,200
2,2,5,0,0,0,1,200
6,2,6,0,0,0,1,200
1,1,11,0,0,0,1,200
4,7,1,0,0,0,1,200
7,3,2,0,0,0,1,200
5,3,5,0,0,0,0,200
1,3,5,0,0,0,0,200
9,4,3,0,0,0,0,200
1,6,3,0,0,0,0,200
0,7,10,0,0,0,0,200
1,3,2,0,0,0,0,200
3,7,2,0,0,0,0,200
0,0,0,0,0,0,0,200
1,4,0,0,0,0,0,200
0,6,0,0,0,0,0,200
2,5,0,0,0,0,0,200
2,6,6,0,0,0,0,200
3,5,10,0,0,0,0,200
9,6,1,0,0,0,0,200
3,5,9,0,0,0,0,200
8,4,11,0,0,0,1,200
4,1,4,0,0,0,1,200
4,4,12,0,0,0,1,200
6,4,4,0,0,0,1,200
8,3,7,0,0,0,1,200
3,7,5,0,0,0,0,200
10,9,8,0,0,0,0,200
2,4,11,0,0,0,0,200
4,7,6,0,0,0,0,200
2,5,8,0,0,0,0,200
8,6,13,0,0,0,1,200
2,4,9,0,0,0,1,200
9,4,13,0,0,0,1,200
11,6,9,0,0,0,1,200
3,6,23,0,0,0,1,200
9,7,9,0,0,0,1,200
2,7,6,0,0,0,1,200
1,3,23,0,0,0,1,200
7,5,10,0,0,0,1,200
14,5,7,0,0,0,1,200
8,4,12,0,0,0,1,200
5,5,12,0,0,0,1,200
2,7,17,0,0,0,1,200
20,6,5,0,0,0,1,200
4,5,15,0,0,0,1,200
16,4,13,0,0,0,1,200
10,6,11,0,0,0,1,200
6,2,15,0,0,0,1,200
3,4,24,0,0,0,1,200
3,0,15,0,0,0,1,200
9,2,14,0,0,0,1,200
21,1,8,0,0,0,1,200
6,7,18,0,0,0,1,200
8,6,15,0,0,0,1,200
4,6,4,0,0,0,1,200
7,6,4,0,0,0,1,200
7,2,5,0,0,0,1,200
3,5,7,0,0,0,1,200
2,6,3,0,0,0,1,200
1,3,8,0,0,0,1,200
0,1,0,0,0,0,1,200
1,3,3,0,0,0,1,200
4,2,4,0,0,0,1,200
0,0,9,0,0,0,1,200
8,0,3,0,0,0,1,200
1,4,6,0,0,0,0,200
6,5,7,0,0,0,0,200
5,8,4,0,0,0,0,200
5,10,6,0,0,0,0,200
9,7,6,0,0,0,0,200
8,3,6,0,0,0,1,200
1,3,13,0,0,0,1,200
5,3,15,0,0,0,1,200
11,0,3,0,0,0,1,200
8,0,12,0,0,0,1,200
6,8,2,0,0,0,0,200
1,5,8,0,0,0,0,200
2,7,1,0,0,0,0,200
1,6,7,0,0,0,0,200
5,10,4,0,0,0,0,200
19,10,3,0,0,0,0,200
2,6,18,0,0,0,0,200
1,7,2,0,0,0,0,200
2,6,11,0,0,0,0,200
3,11,11,0,0,0,0,200
0,9,4,0,0,0,0,200
4,2,3,0,0,0,0,200
2,8,9,0,0,0,0,200
5,11,5,0,0,0,0,200
4,6,4,0,0,0,0,200
1,4,11,0,0,0,0,200
3,5,7,0,0,0,0,200
1,6,6,0,0,0,0,200
5,8,4,0,0,0,0,200
8,9,4,0,0,0,0,200
0,5,4,0,0,0,0,200
2,5,6,0,0,0,0,200
5,8,4,0,0,0,0,200
6,11,6,0,0,0,0,200
7,11,4,0,0,0,0,200
7,1,4,0,0,0,1,200
9,0,4,0,0,0,1,200
3,3,4,0,0,0,1,200
3,4,15,0,0,0,1,200
4,3,9,0,0,0,1,200
0,0,0,0,0,0,0,200
0,0,0,0,0,0,0,200
0,0,0,0,0,0,0,200
0,0,0,0,0,0,0,200
0,1,0,0,0,0,0,200
2,10,1,0,0,0,0,200
6,6,2,0,0,0,0,200
0,4,8,0,0,0,0,200
1,2,3,0,0,0,0,200
3,2,6,0,0,0,0,200
6,8,15,0,0,0,0,200
8,6,10,0,0,0,0,200
6,6,13,0,0,0,0,200
7,13,16,0,0,0,0,200
12,7,15,0,0,0,0,200
5,4,22,0,0,0,1,200
5,7,27,0,0,0,1,200
9,4,12,0,0,0,1,200
8,4,9,0,0,0,1,200
11,6,10,0,0,0,1,200
3,11,10,0,0,0,0,200
4,9,11,0,0,0,0,200
1,6,6,0,0,0,0,200
9,7,5,0,0,0,0,200
3,6,7,0,0,0,0,200
2,2,3,0,0,0,1,200
2,1,11,0,0,0,1,200
6,3,4,0,0,0,1,200
2,2,7,0,0,0,1,200
7,1,7,0,0,0,1,200
5,3,5,0,0,0,1,200
5,1,7,0,0,0,1,200
5,2,7,0,0,0,1,200
3,0,4,0,0,0,1,200
3,3,8,0,0,0,1,200
3,10,12,0,0,0,0,200
9,8,8,0,0,0,0,200
2,8,8,0,0,0,0,200
1,10,12,0,0,0,0,200
10,11,7,0,0,0,0,200
17,4,9,0,0,0,1,200
16,5,14,0,0,0,1,200
1,2,29,0,0,0,1,200
12,5,13,0,0,0,1,200
6,8,6,0,0,0,1,200
5,3,5,0,0,0,1,200
2,5,12,0,0,0,1,200
11,3,5,0,0,0,1,200
7,0,3,0,0,0,1,200
4,3,13,0,0,0,1,200
4,3,8,0,0,0,1,200
8,3,16,0,0,0,1,200
3,8,10,0,0,0,1,200
14,3,12,0,0,0,1,200
3,5,24,0,0,0,1,200
11,5,21,0,0,0,0,200
15,17,12,0,0,0,0,200
3,8,30,0,0,0,0,200
7,10,21,0,0,0,0,200
7,10,24,0,0,0,0,200
8,4,8,0,0,0,0,200
5,8,7,0,0,0,0,200
8,14,12,0,0,0,0,200
7,12,18,0,0,0,0,200
1,10,4,0,0,0,0,200
17,5,9,0,0,0,1,200
4,5,16,0,0,0,1,200
0,4,4,0,0,0,1,200
3,4,8,0,0,0,1,200
10,5,5,0,0,0,1,200
2,9,3,0,0,0,0,200
7,5,5,0,0,0,0,200
2,6,9,0,0,0,0,200
1,5,12,0,0,0,0,200
7,5,3,0,0,0,0,200
3,7,1,0,0,0,0,200
2,5,6,0,0,0,0,200
5,5,3,0,0,0,0,200
2,4,5,0,0,0,0,200
4,4,3,0,0,0,0,200
12,14,26,0,0,0,0,200
15,13,16,0,0,0,0,200
4,12,28,0,0,0,0,200
7,7,22,0,0,0,0,200
7,8,27,0,0,0,0,200
12,4,14,0,0,0,1,200
10,6,11,0,0,0,1,200
0,5,22,0,0,0,1,200
9,5,6,0,0,0,1,200
8,6,8,0,0,0,1,200
9,7,4,0,0,0,0,200
5,10,8,0,0,0,0,200
4,9,13,0,0,0,0,200
6,5,13,0,0,0,0,200
8,8,10,0,0,0,0,200
8,2,17,0,0,0,1,200
16,1,15,0,0,0,1,200
11,3,14,0,0,0,1,200
2,6,27,0,0,0,1,200
6,7,13,0,0,0,1,200
1,13,3,0,0,0,0,200
1,9,2,0,0,0,0,200
8,8,4,0,0,0,0,200
1,7,9,0,0,0,0,200
5,5,5,0,0,0,0,200
21,15,18,0,0,0,1,200
9,10,42,0,0,0,1,200
7,4,34,0,0,0,1,200
19,6,28,0,0,0,1,200
5,9,40,0,0,0,1,200
4,10,15,0,0,0,1,200
6,4,23,0,0,0,1,200
4,8,8,0,0,0,1,200
17,8,13,0,0,0,1,200
12,9,21,0,0,0,1,200
1,5,6,0,0,0,0,200
1,7,6,0,0,0,0,200
7,8,4,0,0,0,0,200
2,4,10,0,0,0,0,200
4,6,4,0,0,0,0,200
8,9,1,0,0,0,0,200
0,7,12,0,0,0,0,200
6,6,10,0,0,0,0,200
3,8,4,0,0,0,0,200
6,10,2,0,0,0,0,200
5,4,8,0,0,0,1,200
4,4,10,0,0,0,1,200
2,4,15,0,0,0,1,200
9,3,10,0,0,0,1,200
4,4,11,0,0,0,1,200
2,5,1,0,0,0,0,200
0,4,2,0,0,0,0,200
1,4,1,0,0,0,0,200
2,3,0,0,0,0,0,200
2,2,1,0,0,0,0,200
6,3,3,0,0,0,1,200
6,1,10,0,0,0,1,200
5,3,15,0,0,0,1,200
8,5,8,0,0,0,1,200
5,3,13,0,0,0,1,200
2,4,9,0,0,0,1,200
6,5,5,0,0,0,1,200
8,5,8,0,0,0,1,200
6,3,7,0,0,0,1,200
1,0,15,0,0,0,1,200
17,10,8,0,0,0,1,200
2,5,21,0,0,0,1,200
16,4,7,0,0,0,1,200
1,10,15,0,0,0,1,200
3,8,19,0,0,0,1,200
3,9,36,0,0,0,0,200
14,8,17,0,0,0,0,200
17,12,24,0,0,0,0,200
11,12,31,0,0,0,0,200
7,11,18,0,0,0,0,200
4,2,15,0,0,0,1,200
8,5,17,0,0,0,1,200
6,3,21,0,0,0,1,200
3,5,17,0,0,0,1,200
6,1,13,0,0,0,1,200
4,3,4,0,0,0,1,200
4,2,6,0,0,0,1,200
4,2,5,0,0,0,1,200
12,1,1,0,0,0,1,200
4,1,9,0,0,0,1,200
5,6,9,0,0,0,0,200
6,6,3,0,0,0,0,200
1,9,9,0,0,0,0,200
6,12,8,0,0,0,0,200
5,9,4,0,0,0,0,200
12,7,9,0,0,0,0,200
10,8,4,0,0,0,0,200
6,9,6,0,0,0,0,200
3,9,11,0,0,0,0,200
1,11,12,0,0,0,0,200
2,4,11,0,0,0,1,200
14,4,7,0,0,0,1,200
1,4,19,0,0,0,1,200
6,3,18,0,0,0,1,200
11,2,13,0,0,0,1,200
6,8,7,0,0,0,0,200
1,7,8,0,0,0,0,200
2,6,6,0,0,0,0,200
3,8,3,0,0,0,0,200
10,7,6,0,0,0,0,200
8,10,17,0,0,0,0,200
11,15,9,0,0,0,0,200
10,7,6,0,0,0,0,200
1,10,3,0,0,0,0,200
4,6,12,0,0,0,0,200
2,3,1,0,0,0,0,200
3,4,1,0,0,0,0,200
1,5,3,0,0,0,0,200
3,5,4,0,0,0,0,200
2,6,4,0,0,0,0,200
5,1,21,0,0,0,1,200
4,3,12,0,0,0,1,200
20,1,5,0,0,0,1,200
5,2,16,0,0,0,1,200
6,2,15,0,0,0,1,200
2,7,6,0,0,0,0,200
2,8,5,0,0,0,0,200
1,4,4,0,0,0,0,200
7,7,2,0,0,0,0,200
5,7,2,0,0,0,0,200
4,9,6,0,0,0,0,200
1,12,13,0,0,0,0,200
9,8,6,0,0,0,0,200
4,10,10,0,0,0,0,200
4,7,12,0,0,0,0,200
6,7,11,0,0,0,1,200
0,5,22,0,0,0,1,200
14,4,9,0,0,0,1,200
2,9,15,0,0,0,1,200
6,5,10,0,0,0,1,200
4,4,2,0,0,0,0,200
3,5,2,0,0,0,0,200
2,4,7,0,0,0,0,200
5,3,3,0,0,0,0,200
2,5,5,0,0,0,0,200
8,7,11,0,0,0,0,200
5,9,10,0,0,0,0,200
4,7,12,0,0,0,0,200
4,7,6,0,0,0,0,200
8,14,8,0,0,0,0,200
6,6,5,0,0,0,0,200
9,7,7,0,0,0,0,200
2,7,6,0,0,0,0,200
1,7,14,0,0,0,0,200
1,7,6,0,0,0,0,200
7,2,5,0,0,0,1,200
8,2,6,0,0,0,1,200
2,1,8,0,0,0,1,200
5,0,11,0,0,0,1,200
1,0,14,0,0,0,1,200
3,7,1,0,0,0,0,200
2,4,5,0,0,0,0,200
1,4,0,0,0,0,0,200
2,4,2,0,0,0,0,200
1,4,5,0,0,0,0,200
3,3,3,0,0,0,0,200
1,5,7,0,0,0,0,200
1,6,5,0,0,0,0,200
1,8,2,0,0,0,0,200
5,3,2,0,0,0,0,200
11,0,0,0,0,0,1,200
7,4,7,0,0,0,1,200
10,1,3,0,0,0,1,200
6,0,8,0,0,0,1,200
4,2,10,0,0,0,1,200
3,0,11,0,0,0,1,200
2,6,8,0,0,0,1,200
2,5,6,0,0,0,1,200
10,2,4,0,0,0,1,200
7,2,10,0,0,0,1,200
6,7,11,0,0,0,1,200
5,3,19,0,0,0,1,200
7,5,28,0,0,0,1,200
9,12,14,0,0,0,1,200
12,3,21,0,0,0,1,200
14,8,4,0,0,0,1,200
8,7,7,0,0,0,1,200
2,6,12,0,0,0,1,200
12,5,6,0,0,0,1,200
4,3,13,0,0,0,1,200
9,5,11,0,0,0,1,200
3,4,13,0,0,0,1,200
6,6,12,0,0,0,1,200
8,6,9,0,0,0,1,200
13,2,15,0,0,0,1,200
3,2,14,0,0,0,1,200
7,4,11,0,0,0,1,200
9,2,3,0,0,0,1,200
3,5,12,0,0,0,1,200
3,3,8,0,0,0,1,200
2,6,9,0,0,0,0,200
1,9,15,0,0,0,0,200
8,10,6,0,0,0,0,200
8,8,9,0,0,0,0,200
11,8,9,0,0,0,0,200
2,7,9,0,0,0,0,200
8,8,8,0,0,0,0,200
1,5,10,0,0,0,0,200
6,6,9,0,0,0,0,200
2,4,7,0,0,0,0,200
2,10,3,0,0,0,0,200
5,5,7,0,0,0,0,200
4,8,5,0,0,0,0,200
4,7,6,0,0,0,0,200
5,9,3,0,0,0,0,200
8,8,5,0,0,0,0,200
5,5,10,0,0,0,0,200
2,7,5,0,0,0,0,200
2,7,5,0,0,0,0,200
3,7,8,0,0,0,0,200
5,3,1,0,0,0,0,200
2,5,3,0,0,0,0,200
2,6,4,0,0,0,0,200
1,5,3,0,0,0,0,200
1,2,7,0,0,0,0,200
5,1,13,0,0,0,1,200
0,10,9,0,0,0,1,200
7,7,9,0,0,0,1,200
7,8,9,0,0,0,1,200
6,7,6,0,0,0,1,200
1,3,4,0,0,0,1,200
4,1,2,0,0,0,1,200
7,1,5,0,0,0,1,200
4,0,8,0,0,0,1,200
6,1,3,0,0,0,1,200
11,10,18,0,0,0,1,200
12,9,15,0,0,0,1,200
4,5,6,0,0,0,1,200
9,5,15,0,0,0,1,200
5,9,7,0,0,0,1,200
0,1,7,0,0,0,1,200
5,0,4,0,0,0,1,200
3,2,5,0,0,0,1,200
1,3,2,0,0,0,1,200
1,1,8,0,0,0,1,200
1,3,5,0,0,0,0,200
3,9,5,0,0,0,0,200
2,6,1,0,0,0,0,200
5,8,3,0,0,0,0,200
5,6,2,0,0,0,0,200
16,5,14,0,0,0,1,200
4,8,22,0,0,0,1,200
6,7,16,0,0,0,1,200
17,4,10,0,0,0,1,200
7,3,15,0,0,0,1,200
6,9,12,0,0,0,0,200
6,5,11,0,0,0,0,200
7,6,9,0,0,0,0,200
10,4,11,0,0,0,0,200
4,7,10,0,0,0,0,200
4,7,4,0,0,0,0,200
2,4,10,0,0,0,0,200
8,8,5,0,0,0,0,200
2,7,2,0,0,0,0,200
0,4,10,0,0,0,0,200
4,6,6,0,0,0,1,200
0,7,16,0,0,0,1,200
11,6,7,0,0,0,1,200
8,3,11,0,0,0,1,200
9,3,6,0,0,0,1,200
1,3,2,0,0,0,0,200
3,4,1,0,0,0,0,200
1,3,3,0,0,0,0,200
1,2,3,0,0,0,0,200
3,7,3,0,0,0,0,200
8,2,9,0,0,0,1,200
7,1,4,0,0,0,1,200
2,3,6,0,0,0,1,200
1,1,15,0,0,0,1,200
5,1,4,0,0,0,1,200
3,6,5,0,0,0,0,200
4,4,2,0,0,0,0,200
3,5,6,0,0,0,0,200
9,8,2,0,0,0,0,200
0,9,11,0,0,0,0,200
1,10,15,0,0,0,0,200
8,5,12,0,0,0,0,200
10,4,16,0,0,0,0,200
5,6,21,0,0,0,0,200
13,6,12,0,0,0,0,200
3,3,2,0,0,0,1,200
3,3,7,0,0,0,1,200
5,0,3,0,0,0,1,200
1,1,6,0,0,0,1,200
2,0,2,0,0,0,1,200
7,5,12,0,0,0,1,200
8,3,10,0,0,0,1,200
16,5,19,0,0,0,1,200
14,7,21,0,0,0,1,200
9,2,24,0,0,0,1,200
5,10,8,0,0,0,0,200
3,8,9,0,0,0,0,200
4,5,8,0,0,0,0,200
7,3,5,0,0,0,0,200
5,9,4,0,0,0,0,200
1,4,2,0,0,0,0,200
0,5,4,0,0,0,0,200
5,4,0,0,0,0,0,200
3,3,2,0,0,0,0,200
0,5,4,0,0,0,0,200
0,0,0,0,0,0,0,200
0,1,1,0,0,0,0,200
1,1,0,0,0,0,0,200
0,0,0,0,0,0,0,200
0,1,0,0,0,0,0,200
2,5,5,0,0,0,0,200
3,4,4,0,0,0,0,200
4,3,2,0,0,0,0,200
1,4,6,0,0,0,0,200
3,3,4,0,0,0,0,200
5,6,7,0,0,0,0,200
1,10,5,0,0,0,0,200
5,9,8,0,0,0,0,200
5,7,8,0,0,0,0,200
2,6,7,0,0,0,0,200
9,3,8,0,0,0,1,200
12,3,7,0,0,0,1,200
7,4,6,0,0,0,1,200
3,3,10,0,0,0,1,200
2,3,25,0,0,0,1,200
4,5,4,0,0,0,0,200
2,6,7,0,0,0,0,200
2,11,3,0,0,0,0,200
4,3,5,0,0,0,0,200
0,6,4,0,0,0,0,200
10,2,7,0,0,0,1,200
9,4,7,0,0,0,1,200
4,3,9,0,0,0,1,200
11,5,7,0,0,0,1,200
6,5,19,0,0,0,1,200
5,3,4,0,0,0,0,200
1,2,3,0,0,0,0,200
2,6,3,0,0,0,0,200
2,5,3,0,0,0,0,200
0,4,5,0,0,0,0,200
4,2,17,0,0,0,1,200
3,7,9,0,0,0,1,200
10,4,7,0,0,0,1,200
13,5,9,0,0,0,1,200
4,5,4,0,0,0,1,200
4,8,1,0,0,0,0,200
1,5,3,0,0,0,0,200
1,6,2,0,0,0,0,200
3,2,0,0,0,0,0,200
0,3,3,0,0,0,0,200
1,5,21,0,0,0,1,200
23,1,5,0,0,0,1,200
2,12,6,0,0,0,1,200
7,8,11,0,0,0,1,200
4,3,17,0,0,0,1,200
2,1,4,0,0,0,1,200
8,0,3,0,0,0,1,200
3,3,6,0,0,0,1,200
3,3,6,0,0,0,1,200
5,5,5,0,0,0,1,200
1,3,2,0,0,0,0,200
0,5,6,0,0,0,0,200
1,6,0,0,0,0,0,200
2,2,2,0,0,0,0,200
5,3,1,0,0,0,0,200
2,6,6,0,0,0,0,200
0,7,7,0,0,0,0,200
2,5,4,0,0,0,0,200
8,3,9,0,0,0,0,200
7,6,7,0,0,0,0,200
3,7,0,0,0,0,0,200
2,1,5,0,0,0,0,200
1,4,7,0,0,0,0,200
1,8,6,0,0,0,0,200
5,4,3,0,0,0,0,200
9,9,5,0,0,0,0,200
0,6,12,0,0,0,0,200
1,6,10,0,0,0,0,200
4,7,9,0,0,0,0,200
7,13,5,0,0,0,0,200
2,7,5,0,0,0,0,200
1,4,8,0,0,0,0,200
1,7,5,0,0,0,0,200
3,6,2,0,0,0,0,200
4,8,2,0,0,0,0,200
4,3,10,0,0,0,1,200
3,7,7,0,0,0,1,200
10,0,6,0,0,0,1,200
6,1,12,0,0,0,1,200
5,3,10,0,0,0,1,200
5,2,9,0,0,0,1,200
7,10,5,0,0,0,1,200
0,6,18,0,0,0,1,200
12,7,6,0,0,0,1,200
5,7,12,0,0,0,1,200
4,8,6,0,0,0,0,200
3,7,9,0,0,0,0,200
6,5,3,0,0,0,0,200
3,7,5,0,0,0,0,200
0,6,9,0,0,0,0,200
2,4,16,0,0,0,1,200
2,0,12,0,0,0,1,200
9,3,5,0,0,0,1,200
8,4,7,0,0,0,1,200
2,6,8,0,0,0,1,200
3,7,1,0,0,0,0,200
2,4,3,0,0,0,0,200
0,8,1,0,0,0,0,200
4,2,4,0,0,0,0,200
1,5,3,0,0,0,0,200
4,1,8,0,0,0,1,200
12,2,7,0,0,0,1,200
4,3,6,0,0,0,1,200
2,3,16,0,0,0,1,200
4,1,12,0,0,0,1,200
0,4,17,0,0,0,1,200
9,1,9,0,0,0,1,200
3,3,2,0,0,0,1,200
6,4,11,0,0,0,1,200
5,2,6,0,0,0,1,200
1,2,1,0,0,0,0,200
1,3,1,0,0,0,0,200
2,4,0,0,0,0,0,200
3,7,0,0,0,0,0,200
0,4,3,0,0,0,0,200
0,7,3,0,0,0,0,200
3,2,4,0,0,0,0,200
2,6,2,0,0,0,0,200
1,4,0,0,0,0,0,200
3,4,1,0,0,0,0,200
4,9,8,0,0,0,0,200
2,9,6,0,0,0,0,200
8,11,8,0,0,0,0,200
8,4,6,0,0,0,0,200
0,7,10,0,0,0,0,200
5,3,13,0,0,0,1,200
9,8,12,0,0,0,1,200
8,2,16,0,0,0,1,200
8,2,17,0,0,0,1,200
6,2,11,0,0,0,1,200
3,1,0,0,0,0,0,200
2,4,4,0,0,0,0,200
1,2,4,0,0,0,0,200
2,3,2,0,0,0,0,200
1,6,5,0,0,0,0,200
10,7,17,0,0,0,1,200
13,2,10,0,0,0,1,200
4,4,20,0,0,0,1,200
5,4,9,0,0,0,1,200
0,7,22,0,0,0,1,200
1,3,1,0,0,0,0,200
3,3,2,0,0,0,0,200
0,2,0,0,0,0,0,200
1,4,1,0,0,0,0,200
3,2,4,0,0,0,0,200
1,3,2,0,0,0,0,200
2,3,3,0,0,0,0,200
4,6,1,0,0,0,0,200
2,3,0,0,0,0,0,200
0,4,2,0,0,0,0,200
7,4,6,0,0,0,1,200
7,5,5,0,0,0,1,200
2,3,5,0,0,0,1,200
3,2,3,0,0,0,1,200
2,0,9,0,0,0,1,200
4,3,3,0,0,0,1,200
2,3,7,0,0,0,1,200
1,3,11,0,0,0,1,200
3,1,3,0,0,0,1,200
10,1,2,0,0,0,1,200
1,0,0,0,0,0,1,200
0,0,0,0,0,0,1,200
0,0,1,0,0,0,1,200
0,0,0,0,0,0,1,200
0,0,0,0,0,0,1,200
3,6,10,0,0,0,0,200
5,6,9,0,0,0,0,200
6,8,7,0,0,0,0,200
4,6,5,0,0,0,0,200
5,11,8,0,0,0,0,200
1,8,1,0,0,0,0,200
3,1,4,0,0,0,0,200
0,1,6,0,0,0,0,200
2,5,0,0,0,0,0,200
5,5,3,0,0,0,0,200
8,3,19,0,0,0,1,200
5,2,34,0,0,0,1,200
11,3,14,0,0,0,1,200
13,4,14,0,0,0,1,200
6,10,10,0,0,0,1,200
5,1,9,0,0,0,1,200
3,0,5,0,0,0,1,200
3,5,4,0,0,0,1,200
4,1,7,0,0,0,1,200
2,3,10,0,0,0,1,200
0,5,3,0,0,0,0,200
3,2,1,0,0,0,0,200
1,3,5,0,0,0,0,200
3,4,5,0,0,0,0,200
5,6,1,0,0,0,0,200
3,5,4,0,0,0,0,200
5,8,6,0,0,0,0,200
0,7,9,0,0,0,0,200
9,7,3,0,0,0,0,200
1,6,2,0,0,0,0,200
3,3,4,0,0,0,0,200
1,8,5,0,0,0,0,200
3,6,2,0,0,0,0,200
2,3,5,0,0,0,0,200
2,3,2,0,0,0,0,200
3,4,1,0,0,0,0,200
2,6,0,0,0,0,0,200
0,6,4,0,0,0,0,200
0,6,4,0,0,0,0,200
1,5,1,0,0,0,0,200
3,5,13,0,0,0,0,200
5,7,9,0,0,0,0,200
7,6,8,0,0,0,0,200
6,9,9,0,0,0,0,200
2,4,11,0,0,0,0,200
2,6,10,0,0,0,0,200
4,10,4,0,0,0,0,200
0,4,6,0,0,0,0,200
2,4,4,0,0,0,0,200
13,6,4,0,0,0,0,200
2,6,12,0,0,0,0,200
6,4,8,0,0,0,0,200
3,7,2,0,0,0,0,200
6,6,4,0,0,0,0,200
2,4,10,0,0,0,0,200
4,5,0,0,0,0,0,200
0,1,0,0,0,0,0,200
0,4,0,0,0,0,0,200
1,2,0,0,0,0,0,200
0,4,1,0,0,0,0,200
2,3,1,0,0,0,0,200
0,6,4,0,0,0,0,200
2,5,3,0,0,0,0,200
1,5,0,0,0,0,0,200
1,4,1,0,0,0,0,200
4,3,6,0,0,0,1,200
0,4,5,0,0,0,1,200
8,0,9,0,0,0,1,200
11,0,2,0,0,0,1,200
2,1,9,0,0,0,1,200
3,2,1,0,0,0,1,200
4,0,5,0,0,0,1,200
5,1,6,0,0,0,1,200
4,1,7,0,0,0,1,200
1,1,14,0,0,0,1,200
4,5,5,0,0,0,1,200
2,4,1,0,0,0,1,200
11,0,9,0,0,0,1,200
12,3,7,0,0,0,1,200
1,3,13,0,0,0,1,200
7,0,7,0,0,0,1,200
5,1,4,0,0,0,1,200
3,3,7,0,0,0,1,200
2,1,13,0,0,0,1,200
5,1,0,0,0,0,1,200
7,1,4,0,0,0,1,200
3,1,3,0,0,0,1,200
7,0,6,0,0,0,1,200
1,1,10,0,0,0,1,200
0,3,2,0,0,0,1,200
1,5,11,0,0,0,0,200
9,4,2,0,0,0,0,200
1,6,7,0,0,0,0,200
1,4,6,0,0,0,0,200
2,4,3,0,0,0,0,200
0,1,6,0,0,0,1,200
4,3,1,0,0,0,1,200
10,1,3,0,0,0,1,200
6,1,6,0,0,0,1,200
4,0,7,0,0,0,1,200
4,4,18,0,0,0,1,200
10,5,12,0,0,0,1,200
7,5,17,0,0,0,1,200
12,7,10,0,0,0,1,200
5,6,13,0,0,0,1,200
9,8,9,0,0,0,0,200
11,6,13,0,0,0,0,200
2,6,18,0,0,0,0,200
2,6,16,0,0,0,0,200
4,7,11,0,0,0,0,200
11,5,9,0,0,0,1,200
1,4,13,0,0,0,1,200
4,3,6,0,0,0,1,200
4,5,8,0,0,0,1,200
9,3,8,0,0,0,1,200
1,5,3,0,0,0,0,200
1,5,2,0,0,0,0,200
0,4,0,0,0,0,0,200
1,8,1,0,0,0,0,200
1,6,1,0,0,0,0,200
10,5,5,0,0,0,0,200
1,8,3,0,0,0,0,200
1,5,6,0,0,0,0,200
0,4,5,0,0,0,0,200
5,3,5,0,0,0,0,200
3,7,3,0,0,0,0,200
2,7,2,0,0,0,0,200
4,8,3,0,0,0,0,200
5,4,4,0,0,0,0,200
0,4,8,0,0,0,0,200
2,5,3,0,0,0,0,200
3,7,3,0,0,0,0,200
2,4,3,0,0,0,0,200
2,4,2,0,0,0,0,200
1,4,3,0,0,0,0,200
0,3,4,0,0,0,0,200
8,4,2,0,0,0,0,200
0,7,6,0,0,0,0,200
1,8,5,0,0,0,0,200
4,5,3,0,0,0,0,200
1,6,13,0,0,0,0,200
4,6,7,0,0,0,0,200
5,8,7,0,0,0,0,200
3,10,6,0,0,0,0,200
8,6,8,0,0,0,0,200
1,4,3,0,0,0,0,200
2,6,1,0,0,0,0,200
5,6,4,0,0,0,0,200
3,5,1,0,0,0,0,200
2,3,2,0,0,0,0,200
6,5,5,0,0,0,0,200
3,6,5,0,0,0,0,200
7,4,8,0,0,0,0,200
5,7,10,0,0,0,0,200
0,6,9,0,0,0,0,200
11,9,6,0,0,0,0,200
4,10,16,0,0,0,0,200
6,6,10,0,0,0,0,200
0,10,11,0,0,0,0,200
13,4,5,0,0,0,0,200
