teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameDuration
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1214
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,1215
100,Win,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8,2,0,3,1,1785
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1268
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,945
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,2,1342
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0,1565
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1236
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,1055
100,Win,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,0,1,2,2,1646
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,1,4,2,1586
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1333
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0,925
100,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,2,1697
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,937
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1134
100,Win,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,6,1,0,2,2,1321
100,Win,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,2,1,4,0,2071
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,2,1299
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,1083
100,Fail,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,1,1579
100,Win,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,4,1,1594
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1664
100,Fail,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7,1,1,3,1,2169
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,3,2,1341
100,Fail,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,2,2,1745
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,0,0,2,0,949
100,Win,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,0,3,2,1579
100,Win,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,194
100,Win,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,0,1,2,1315
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0,1477
100,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,2,0,2,1,930
100,Fail,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,0,2,2,1695
100,Fail,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,1,1,2,1692
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,0,0,1,1,1271
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0,1575
100,Win,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,1,1,1,1,1957
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1433
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,1,1,3,1,1451
100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0,1740
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,2,2,1323
100,Fail,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,1837
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1046
100,Win,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,2,0,1,2,1719
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,1404
100,Fail,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,2,0,1463
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1,1448
100,Win,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,0,3,1,1260
100,Win,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,1,1,4,0,1550
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,4,2,1527
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,939
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,0,0,2,1,1211
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0,1905
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,1,1181
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,0,0,2,2,1127
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,927
100,Win,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,1,2,2,1251
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1336
100,Win,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,1,3,1,2264
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,1,1300
100,Fail,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,1,0,1,0,1773
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,967
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,1,1587
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,2,1,1437
100,Fail,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,0,1,1,2,2210
100,Win,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2,1,4,0,2356
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,917
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,2,1711
100,Fail,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,6,1,1,3,1,2065
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,1,2,0,2119
100,Fail,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,1,1378
100,Fail,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,1,1148
100,Win,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,5,0,1,1,1,1400
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,926
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1213
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,1360
100,Fail,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8,1,0,0,1,1817
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,0,0,3,2,1253
100,Win,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,3,0,1217
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,935
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,912
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,2,2089
100,Win,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1,929
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,941
100,Win,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,8,1,1,2,0,1689
100,Win,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,6,0,0,2,2,1010
100,Win,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,2,0,916
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0,1842
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,1,1282
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0,1524
100,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,0,2,1,1078
100,Win,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1,1502
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,3,2,1445
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1333
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,8,0,0,1,1,1010
100,Win,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9,1,2,3,0,2268
100,Fail,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5,1,0,3,1,1937
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,4,2,1682
100,Win,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,2,2,1176
100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,8,1,1,2,2,1743
100,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5,1,3,2,1,2302
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1437
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0,976
100,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,10,1,0,2,2,1269
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0,0,2,1,1749
100,Win,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,7,1,1,4,1,1952
100,Win,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,1,0,3,1,1877
100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,0,0,2,1,1423
100,Win,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,10,2,0,3,2,1356
100,Fail,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,2,3,1,2438
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0,1689
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,934
100,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8,2,1,0,1,1780
