,teamId,win,firstBlood,firstBaron,firstDragon,inhibitorKills,baronKills,dragonKills
486,100,Win,TRUE,FALSE,TRUE,0,0,2
487,100,Win,TRUE,FALSE,FALSE,0,0,1
488,100,Win,TRUE,FALSE,TRUE,0,0,3
489,100,Win,FALSE,TRUE,TRUE,0,1,3
490,100,Fail,FALSE,TRUE,FALSE,1,1,3
491,100,Fail,FALSE,FALSE,TRUE,0,0,1
492,100,Fail,FALSE,FALSE,FALSE,0,0,0
493,100,Win,FALSE,TRUE,TRUE,2,1,3
494,100,Fail,FALSE,FALSE,FALSE,0,0,1
495,100,Win,FALSE,TRUE,FALSE,0,1,1
496,100,Win,TRUE,FALSE,TRUE,0,0,2
497,100,Win,TRUE,TRUE,TRUE,2,1,3
498,100,Fail,FALSE,FALSE,FALSE,0,0,0
499,100,Win,FALSE,TRUE,FALSE,1,1,2
500,100,Fail,FALSE,FALSE,FALSE,0,0,0
501,100,Fail,FALSE,FALSE,TRUE,0,0,3
502,100,Fail,TRUE,FALSE,FALSE,0,0,0
503,100,Fail,FALSE,FALSE,FALSE,0,0,0
504,100,Fail,FALSE,FALSE,FALSE,0,0,0
505,100,Fail,FALSE,FALSE,FALSE,0,0,0
506,100,Fail,TRUE,FALSE,TRUE,0,0,2
507,100,Win,FALSE,TRUE,FALSE,1,1,1
508,100,Fail,TRUE,FALSE,FALSE,0,0,0
509,100,Win,TRUE,TRUE,TRUE,0,1,1
510,100,Win,FALSE,TRUE,TRUE,2,1,2
511,100,Win,FALSE,FALSE,FALSE,0,0,1
512,100,Win,FALSE,FALSE,TRUE,1,0,2
513,100,Win,TRUE,FALSE,TRUE,2,0,3
514,100,Fail,FALSE,FALSE,FALSE,0,0,0
515,100,Win,TRUE,FALSE,FALSE,0,0,0
516,100,Win,FALSE,FALSE,TRUE,0,0,2
517,100,Win,FALSE,TRUE,FALSE,0,2,2
518,100,Fail,FALSE,FALSE,FALSE,0,0,0
519,100,Win,TRUE,TRUE,FALSE,2,1,3
520,100,Fail,FALSE,FALSE,FALSE,0,0,0
521,100,Fail,TRUE,FALSE,TRUE,0,0,1
522,100,Win,TRUE,TRUE,FALSE,3,1,4
523,100,Fail,FALSE,FALSE,TRUE,0,0,1
524,100,Fail,FALSE,FALSE,TRUE,0,0,1
525,100,Fail,TRUE,TRUE,TRUE,4,1,4
526,100,Win,FALSE,FALSE,FALSE,1,0,0
527,100,Win,FALSE,TRUE,FALSE,2,2,1
528,100,Fail,FALSE,FALSE,FALSE,0,0,0
529,100,Win,FALSE,TRUE,TRUE,2,1,2
530,100,Win,TRUE,FALSE,TRUE,0,0,1
531,100,Win,TRUE,FALSE,FALSE,2,0,0
532,100,Fail,FALSE,TRUE,FALSE,0,1,1
533,100,Win,TRUE,TRUE,FALSE,2,1,2
534,100,Fail,FALSE,FALSE,FALSE,0,0,0
535,100,Win,TRUE,TRUE,TRUE,1,1,2
536,100,Fail,FALSE,FALSE,FALSE,0,0,0
537,100,Fail,TRUE,FALSE,TRUE,0,0,1
538,100,Win,FALSE,TRUE,FALSE,1,1,2
539,100,Win,TRUE,TRUE,TRUE,2,2,5
540,100,Fail,FALSE,TRUE,TRUE,0,1,2
541,100,Win,TRUE,FALSE,TRUE,1,0,1
542,100,Fail,FALSE,FALSE,FALSE,0,0,1
543,100,Fail,FALSE,FALSE,FALSE,0,0,1
544,100,Fail,TRUE,TRUE,FALSE,1,1,1
545,100,Win,TRUE,FALSE,FALSE,1,0,0
546,100,Fail,FALSE,FALSE,FALSE,0,0,0
547,100,Fail,TRUE,FALSE,FALSE,0,0,0
548,100,Win,TRUE,FALSE,TRUE,1,0,1
549,100,Win,FALSE,TRUE,FALSE,2,1,2
550,100,Fail,FALSE,FALSE,FALSE,0,0,0
551,100,Win,FALSE,TRUE,TRUE,1,1,1
552,100,Win,FALSE,TRUE,TRUE,2,1,3
553,100,Win,TRUE,FALSE,TRUE,0,0,1
554,100,Fail,TRUE,FALSE,FALSE,0,0,1
555,100,Win,FALSE,TRUE,FALSE,0,1,2
556,100,Win,TRUE,TRUE,FALSE,1,1,3
557,100,Fail,TRUE,FALSE,FALSE,0,0,1
558,100,Win,TRUE,FALSE,FALSE,0,0,1
559,100,Win,FALSE,TRUE,TRUE,3,1,3
560,100,Win,FALSE,TRUE,FALSE,2,1,3
561,100,Fail,FALSE,FALSE,TRUE,0,0,1
562,100,Win,TRUE,FALSE,TRUE,1,0,1
563,100,Win,TRUE,TRUE,TRUE,1,1,1
564,100,Fail,FALSE,FALSE,FALSE,0,0,0
565,100,Fail,TRUE,FALSE,FALSE,0,0,0
566,100,Fail,FALSE,FALSE,FALSE,0,0,0
567,100,Fail,TRUE,TRUE,FALSE,0,2,0
568,100,Fail,FALSE,FALSE,FALSE,0,0,0
569,100,Fail,FALSE,FALSE,TRUE,0,0,2
570,100,Win,FALSE,TRUE,FALSE,1,2,3
571,100,Win,TRUE,FALSE,TRUE,2,0,1
572,100,Win,FALSE,FALSE,TRUE,2,0,2
573,100,Win,FALSE,FALSE,FALSE,1,0,2
574,100,Win,TRUE,FALSE,TRUE,0,0,3
575,100,Fail,FALSE,TRUE,TRUE,1,2,4
576,100,Fail,FALSE,FALSE,FALSE,0,0,0
577,100,Fail,FALSE,TRUE,FALSE,1,1,4
578,100,Fail,FALSE,FALSE,FALSE,0,0,1
579,100,Win,TRUE,FALSE,FALSE,0,0,2
580,100,Fail,TRUE,FALSE,TRUE,0,0,1
581,100,Win,FALSE,TRUE,FALSE,1,2,3
582,100,Win,TRUE,FALSE,TRUE,1,0,4
583,100,Fail,TRUE,FALSE,FALSE,0,0,0
584,100,Win,TRUE,FALSE,TRUE,0,0,2
585,100,Fail,FALSE,FALSE,FALSE,0,0,0
586,100,Win,FALSE,TRUE,FALSE,1,1,1
587,100,Win,TRUE,TRUE,FALSE,2,1,2
588,100,Fail,FALSE,FALSE,FALSE,0,0,0
589,100,Fail,FALSE,FALSE,FALSE,0,0,0
590,100,Win,TRUE,FALSE,TRUE,0,0,3
591,100,Win,FALSE,FALSE,TRUE,0,0,4
592,100,Win,TRUE,FALSE,FALSE,0,0,0
593,100,Win,FALSE,TRUE,TRUE,1,1,1
594,100,Win,FALSE,FALSE,FALSE,0,0,2
595,100,Fail,TRUE,FALSE,TRUE,0,0,1
596,100,Win,TRUE,TRUE,TRUE,3,1,2
597,100,Fail,FALSE,FALSE,FALSE,0,0,1
598,100,Win,TRUE,FALSE,FALSE,0,0,0
599,100,Fail,FALSE,FALSE,FALSE,0,0,0
600,100,Win,TRUE,FALSE,FALSE,1,0,0
601,100,Fail,TRUE,FALSE,TRUE,0,0,2
602,100,Fail,FALSE,FALSE,FALSE,0,0,0
603,100,Win,FALSE,FALSE,TRUE,0,0,2
604,100,Win,FALSE,TRUE,TRUE,1,1,2
605,100,Win,TRUE,FALSE,TRUE,0,0,3
606,100,Win,TRUE,TRUE,FALSE,1,1,2
607,100,Win,TRUE,TRUE,FALSE,1,1,0
608,100,Fail,FALSE,FALSE,FALSE,0,0,0
609,100,Fail,FALSE,FALSE,TRUE,0,0,3
610,100,Win,FALSE,FALSE,FALSE,1,1,4
611,100,Fail,FALSE,FALSE,TRUE,0,0,3
612,100,Win,TRUE,FALSE,TRUE,1,0,3
613,100,Fail,FALSE,FALSE,FALSE,0,0,0
614,100,Fail,TRUE,FALSE,TRUE,0,0,1
615,100,Win,TRUE,FALSE,TRUE,0,0,2
616,100,Win,TRUE,FALSE,FALSE,0,0,0
617,100,Win,TRUE,TRUE,FALSE,1,1,1
618,100,Fail,FALSE,FALSE,FALSE,0,0,0
619,100,Win,FALSE,FALSE,FALSE,0,0,0
620,100,Fail,TRUE,TRUE,TRUE,1,1,3
621,100,Win,TRUE,FALSE,TRUE,0,0,2
622,100,Win,FALSE,TRUE,TRUE,1,1,3
623,100,Fail,FALSE,FALSE,FALSE,0,0,0
624,100,Fail,FALSE,FALSE,FALSE,0,0,0
625,100,Fail,FALSE,FALSE,FALSE,0,0,0
626,100,Win,TRUE,TRUE,FALSE,2,1,1
627,100,Win,TRUE,FALSE,TRUE,0,0,3
628,100,Fail,FALSE,FALSE,FALSE,0,0,0
629,100,Fail,TRUE,FALSE,TRUE,0,0,2
630,100,Win,TRUE,FALSE,FALSE,0,0,2
631,100,Win,FALSE,TRUE,TRUE,0,1,4
632,100,Win,TRUE,TRUE,TRUE,3,1,2
633,100,Win,TRUE,FALSE,TRUE,0,0,2
634,100,Win,FALSE,FALSE,FALSE,5,0,2
635,100,Win,FALSE,TRUE,FALSE,1,1,2
636,100,Win,TRUE,TRUE,TRUE,2,1,3
637,100,Win,TRUE,FALSE,TRUE,0,0,1
638,100,Win,TRUE,FALSE,FALSE,0,0,0
639,100,Fail,FALSE,FALSE,FALSE,0,0,1
640,100,Fail,FALSE,FALSE,TRUE,0,0,1
641,100,Fail,TRUE,FALSE,FALSE,0,0,0
642,100,Fail,FALSE,FALSE,FALSE,0,0,0
643,100,Fail,TRUE,FALSE,FALSE,0,0,0
644,100,Win,FALSE,TRUE,TRUE,0,1,4
645,100,Fail,FALSE,FALSE,TRUE,0,0,1
646,100,Fail,TRUE,TRUE,TRUE,0,1,2
647,100,Win,TRUE,TRUE,FALSE,2,1,2
648,100,Fail,FALSE,FALSE,FALSE,0,0,0
649,100,Win,TRUE,FALSE,TRUE,0,0,1
650,100,Win,FALSE,TRUE,FALSE,2,1,1
651,100,Win,FALSE,TRUE,FALSE,3,1,2
652,100,Win,TRUE,FALSE,TRUE,0,0,2
653,100,Win,TRUE,TRUE,TRUE,2,1,3
654,100,Win,TRUE,TRUE,TRUE,1,1,4
655,100,Win,FALSE,FALSE,FALSE,2,0,2
656,100,Win,TRUE,FALSE,TRUE,0,0,1
657,100,Win,TRUE,TRUE,TRUE,2,1,3
658,100,Win,TRUE,FALSE,TRUE,3,0,2
659,100,Win,TRUE,TRUE,FALSE,1,1,2
660,100,Fail,TRUE,FALSE,TRUE,0,0,1
661,100,Fail,FALSE,FALSE,TRUE,0,0,2
662,100,Fail,TRUE,FALSE,FALSE,0,0,0
663,100,Win,FALSE,FALSE,TRUE,1,0,2
664,100,Win,FALSE,FALSE,TRUE,0,0,2
665,100,Win,FALSE,FALSE,TRUE,0,0,2
666,100,Fail,FALSE,FALSE,FALSE,0,0,0
667,100,Fail,FALSE,FALSE,FALSE,0,0,0
668,100,Fail,FALSE,FALSE,FALSE,0,0,0
669,100,Win,TRUE,FALSE,TRUE,1,0,2
670,100,Win,TRUE,FALSE,FALSE,3,0,1
671,100,Win,TRUE,TRUE,TRUE,1,1,2
672,100,Fail,FALSE,FALSE,FALSE,0,0,1
673,100,Win,FALSE,TRUE,TRUE,0,1,2
674,100,Win,TRUE,TRUE,FALSE,1,1,1
675,100,Win,TRUE,FALSE,TRUE,1,0,1
676,100,Win,FALSE,FALSE,TRUE,0,0,1
677,100,Win,TRUE,FALSE,TRUE,0,0,1
678,100,Fail,FALSE,FALSE,TRUE,0,0,3
679,100,Fail,FALSE,FALSE,FALSE,0,0,0
680,100,Fail,TRUE,FALSE,FALSE,0,0,0
681,100,Fail,FALSE,FALSE,FALSE,0,0,0
682,100,Win,TRUE,FALSE,TRUE,1,0,1
683,100,Fail,FALSE,FALSE,FALSE,0,0,0
684,100,Win,TRUE,FALSE,TRUE,2,0,4
685,100,Fail,FALSE,FALSE,FALSE,0,0,1
686,100,Fail,TRUE,FALSE,TRUE,1,0,1
687,100,Fail,FALSE,FALSE,FALSE,0,0,0
688,100,Fail,FALSE,TRUE,TRUE,1,1,2
689,100,Win,TRUE,FALSE,TRUE,1,0,3
690,100,Fail,FALSE,FALSE,FALSE,0,0,0
691,100,Win,TRUE,FALSE,FALSE,1,0,2
692,100,Fail,TRUE,FALSE,TRUE,0,0,1
693,100,Fail,FALSE,FALSE,FALSE,0,0,0
694,100,Fail,FALSE,FALSE,FALSE,0,0,0
695,100,Fail,FALSE,FALSE,FALSE,0,0,0
696,100,Win,TRUE,FALSE,FALSE,2,0,0
697,100,Fail,TRUE,FALSE,FALSE,0,0,0
698,100,Win,FALSE,TRUE,FALSE,1,1,3
699,100,Win,FALSE,TRUE,FALSE,2,1,1
700,100,Fail,FALSE,FALSE,FALSE,0,0,1
701,100,Fail,TRUE,FALSE,TRUE,0,0,2
702,100,Win,TRUE,TRUE,TRUE,1,1,4
703,100,Fail,FALSE,FALSE,FALSE,0,0,0
704,100,Win,TRUE,TRUE,TRUE,2,2,3
705,100,Win,TRUE,TRUE,FALSE,0,1,2
706,100,Fail,FALSE,FALSE,TRUE,0,0,3
707,100,Fail,TRUE,FALSE,TRUE,0,0,1
708,100,Win,FALSE,TRUE,TRUE,4,1,3
709,100,Win,FALSE,TRUE,TRUE,1,1,3
710,100,Fail,FALSE,FALSE,FALSE,0,0,0
711,100,Fail,FALSE,FALSE,TRUE,0,0,2
712,100,Fail,FALSE,FALSE,FALSE,0,0,0
713,100,Win,TRUE,FALSE,TRUE,3,1,5
714,100,Fail,TRUE,FALSE,TRUE,0,0,1
715,100,Win,FALSE,TRUE,TRUE,0,1,2
716,100,Fail,TRUE,FALSE,FALSE,0,0,0
717,100,Fail,FALSE,FALSE,FALSE,0,0,0
718,100,Fail,FALSE,FALSE,TRUE,0,0,2
719,100,Win,FALSE,TRUE,TRUE,1,1,2
720,100,Fail,FALSE,TRUE,FALSE,0,1,1
721,100,Fail,FALSE,FALSE,FALSE,0,0,2
722,100,Fail,FALSE,FALSE,TRUE,1,0,2
723,100,Fail,FALSE,FALSE,TRUE,0,0,1
724,100,Win,TRUE,TRUE,TRUE,2,1,3
725,100,Win,TRUE,TRUE,FALSE,1,1,2
726,100,Win,TRUE,FALSE,TRUE,0,0,1
727,100,Win,FALSE,TRUE,TRUE,2,1,3
728,100,Win,FALSE,TRUE,TRUE,2,1,3
729,100,Fail,TRUE,TRUE,TRUE,3,1,3
730,100,Win,TRUE,FALSE,TRUE,0,0,1
731,100,Fail,FALSE,FALSE,TRUE,0,0,1
732,100,Fail,TRUE,TRUE,FALSE,0,1,1
733,100,Fail,FALSE,FALSE,TRUE,0,0,3
734,100,Fail,FALSE,FALSE,TRUE,0,0,2
735,100,Win,FALSE,FALSE,FALSE,3,1,3
736,100,Fail,TRUE,FALSE,FALSE,0,0,0
737,100,Fail,TRUE,FALSE,FALSE,0,0,1
738,100,Win,TRUE,TRUE,FALSE,2,1,2
739,100,Win,FALSE,TRUE,FALSE,1,1,1
740,100,Fail,TRUE,FALSE,FALSE,0,0,2
741,100,Win,TRUE,FALSE,TRUE,1,0,3
742,100,Fail,FALSE,FALSE,FALSE,0,0,3
743,100,Win,TRUE,TRUE,FALSE,1,2,1
744,100,Win,TRUE,FALSE,FALSE,0,0,1
745,100,Win,FALSE,TRUE,FALSE,0,1,2
746,100,Win,TRUE,FALSE,FALSE,1,0,1
747,100,Fail,TRUE,FALSE,TRUE,0,0,1
748,100,Fail,FALSE,TRUE,FALSE,1,1,1
749,100,Fail,TRUE,TRUE,FALSE,0,1,0
750,100,Fail,FALSE,FALSE,FALSE,0,0,0
751,100,Fail,FALSE,FALSE,TRUE,0,0,1
752,100,Win,TRUE,FALSE,TRUE,0,0,3
753,100,Fail,TRUE,FALSE,FALSE,0,0,0
754,100,Fail,FALSE,FALSE,FALSE,0,0,0
755,100,Fail,FALSE,FALSE,FALSE,0,0,0
756,100,Win,FALSE,FALSE,FALSE,0,0,1
757,100,Win,TRUE,FALSE,FALSE,1,0,1
758,100,Win,FALSE,TRUE,TRUE,1,1,4
759,100,Win,TRUE,FALSE,TRUE,1,1,4
760,100,Fail,FALSE,FALSE,FALSE,0,1,1
761,100,Fail,TRUE,FALSE,FALSE,0,0,1
762,100,Win,TRUE,TRUE,TRUE,0,1,4
763,100,Fail,FALSE,FALSE,FALSE,0,1,2
764,100,Fail,FALSE,FALSE,FALSE,0,0,0
765,100,Win,TRUE,TRUE,TRUE,1,1,4
766,100,Win,TRUE,TRUE,TRUE,1,2,4
767,100,Fail,TRUE,FALSE,TRUE,0,0,2
768,100,Fail,FALSE,FALSE,TRUE,0,0,2
769,100,Fail,TRUE,FALSE,FALSE,0,0,0
770,100,Win,FALSE,FALSE,FALSE,1,0,2
771,100,Win,TRUE,FALSE,TRUE,1,2,3
772,100,Fail,FALSE,TRUE,FALSE,0,1,2
773,100,Fail,FALSE,FALSE,FALSE,0,0,0
774,100,Win,FALSE,TRUE,TRUE,2,1,2
775,100,Fail,FALSE,FALSE,FALSE,0,0,0
776,100,Win,TRUE,TRUE,TRUE,2,2,3
777,100,Win,FALSE,TRUE,FALSE,1,1,3
778,100,Fail,FALSE,FALSE,FALSE,0,0,0
779,100,Fail,FALSE,FALSE,FALSE,0,0,0
780,100,Fail,FALSE,FALSE,FALSE,0,0,0
781,100,Fail,FALSE,FALSE,TRUE,0,0,1
782,100,Fail,FALSE,FALSE,FALSE,0,0,0
783,100,Win,FALSE,TRUE,FALSE,2,1,2
784,100,Fail,TRUE,FALSE,TRUE,0,0,3
785,100,Fail,FALSE,FALSE,FALSE,0,0,0
786,100,Fail,FALSE,FALSE,FALSE,0,0,0
787,100,Fail,FALSE,FALSE,FALSE,0,0,0
788,100,Fail,TRUE,FALSE,TRUE,0,1,2
789,100,Win,TRUE,TRUE,TRUE,1,1,3
790,100,Fail,FALSE,FALSE,FALSE,0,0,1
791,100,Win,FALSE,TRUE,TRUE,2,1,4
792,100,Fail,FALSE,FALSE,FALSE,0,0,0
793,100,Fail,FALSE,FALSE,FALSE,0,0,2
794,100,Win,TRUE,TRUE,TRUE,1,1,3
795,100,Fail,TRUE,FALSE,TRUE,0,0,2
796,100,Fail,FALSE,FALSE,FALSE,0,0,0
797,100,Fail,TRUE,FALSE,TRUE,0,0,2
798,100,Win,TRUE,FALSE,FALSE,2,0,2
799,100,Fail,FALSE,TRUE,TRUE,0,1,3
800,100,Fail,TRUE,FALSE,FALSE,0,0,1
801,100,Fail,TRUE,FALSE,FALSE,0,0,1
802,100,Fail,FALSE,FALSE,FALSE,0,0,0
803,100,Win,FALSE,FALSE,FALSE,1,0,1
804,100,Win,TRUE,TRUE,TRUE,1,1,2
805,100,Win,TRUE,FALSE,TRUE,1,0,2
806,100,Fail,FALSE,FALSE,FALSE,0,0,0
807,100,Win,FALSE,TRUE,FALSE,0,1,3
808,100,Win,FALSE,FALSE,FALSE,1,0,1
809,100,Fail,FALSE,FALSE,FALSE,0,0,0
810,100,Win,TRUE,FALSE,TRUE,0,0,2
811,100,Fail,FALSE,TRUE,FALSE,0,1,1
812,100,Win,FALSE,FALSE,TRUE,2,0,2
813,100,Win,FALSE,FALSE,TRUE,1,0,2
814,100,Fail,FALSE,FALSE,TRUE,0,0,1
815,100,Fail,TRUE,TRUE,FALSE,0,1,2
816,100,Fail,FALSE,FALSE,FALSE,0,0,0
817,100,Fail,FALSE,FALSE,TRUE,0,0,1
818,100,Fail,FALSE,FALSE,TRUE,0,0,1
819,100,Win,FALSE,TRUE,FALSE,0,1,1
820,100,Win,TRUE,FALSE,FALSE,1,0,1
821,100,Win,TRUE,FALSE,TRUE,1,0,2
822,100,Win,TRUE,FALSE,TRUE,0,1,3
823,100,Win,TRUE,FALSE,TRUE,2,1,3
824,100,Win,FALSE,TRUE,TRUE,1,1,3
825,100,Win,TRUE,FALSE,TRUE,0,0,2
826,100,Fail,FALSE,FALSE,FALSE,0,0,0
827,100,Fail,FALSE,FALSE,FALSE,0,0,2
828,100,Fail,TRUE,FALSE,FALSE,0,0,0
829,100,Fail,FALSE,FALSE,FALSE,0,0,0
830,100,Fail,TRUE,FALSE,FALSE,0,0,0
831,100,Win,TRUE,FALSE,FALSE,1,0,3
832,100,Win,FALSE,FALSE,TRUE,0,0,1
833,100,Win,TRUE,TRUE,FALSE,1,2,2
834,100,Win,TRUE,FALSE,TRUE,0,0,2
835,100,Win,TRUE,FALSE,TRUE,1,0,2
836,100,Win,TRUE,FALSE,TRUE,1,0,3
837,100,Win,TRUE,TRUE,TRUE,1,1,4
838,100,Fail,FALSE,FALSE,FALSE,0,0,0
839,100,Win,TRUE,FALSE,FALSE,1,1,2
840,100,Fail,FALSE,FALSE,FALSE,0,0,0
841,100,Win,TRUE,TRUE,FALSE,1,1,1
842,100,Win,FALSE,TRUE,FALSE,1,1,2
843,100,Fail,FALSE,FALSE,TRUE,0,0,2
844,100,Win,TRUE,TRUE,FALSE,0,1,1
845,100,Win,TRUE,TRUE,TRUE,1,1,3
846,100,Win,FALSE,TRUE,FALSE,1,1,4
847,100,Fail,TRUE,FALSE,FALSE,0,0,1
848,100,Fail,FALSE,FALSE,FALSE,0,0,0
849,100,Win,TRUE,TRUE,FALSE,1,1,2
850,100,Fail,FALSE,FALSE,FALSE,1,0,1
851,100,Fail,FALSE,FALSE,TRUE,0,0,1
852,100,Fail,FALSE,FALSE,TRUE,0,0,2
853,100,Win,TRUE,FALSE,TRUE,0,0,1
854,100,Fail,TRUE,FALSE,TRUE,0,0,2
855,100,Fail,TRUE,FALSE,TRUE,0,0,1
856,100,Fail,FALSE,FALSE,TRUE,0,0,1
857,100,Win,TRUE,FALSE,FALSE,0,0,0
858,100,Win,TRUE,TRUE,FALSE,2,1,2
859,100,Win,FALSE,TRUE,FALSE,2,1,1
860,100,Win,FALSE,TRUE,TRUE,0,1,3
861,100,Fail,FALSE,TRUE,TRUE,0,1,1
862,100,Fail,FALSE,FALSE,FALSE,0,0,0
863,100,Win,TRUE,FALSE,TRUE,0,0,1
864,100,Fail,FALSE,FALSE,FALSE,0,0,1
865,100,Fail,FALSE,FALSE,FALSE,0,0,1
866,100,Fail,FALSE,FALSE,FALSE,0,0,0
867,100,Win,TRUE,FALSE,TRUE,0,0,1
868,100,Fail,TRUE,FALSE,FALSE,0,0,0
869,100,Fail,TRUE,FALSE,TRUE,0,0,1
870,100,Win,FALSE,TRUE,TRUE,1,1,4
871,100,Win,TRUE,FALSE,TRUE,0,0,2
872,100,Win,FALSE,FALSE,TRUE,2,0,3
873,100,Win,TRUE,FALSE,FALSE,0,0,1
874,100,Fail,TRUE,FALSE,TRUE,0,0,2
875,100,Win,TRUE,TRUE,TRUE,3,1,3
876,100,Win,TRUE,FALSE,TRUE,0,0,1
877,100,Win,TRUE,FALSE,TRUE,1,0,2
878,100,Win,FALSE,TRUE,TRUE,1,1,3
879,100,Win,TRUE,TRUE,FALSE,2,2,3
880,100,Fail,TRUE,FALSE,FALSE,0,0,1
881,100,Fail,FALSE,FALSE,TRUE,0,0,2
882,100,Fail,TRUE,TRUE,FALSE,1,1,2
883,100,Win,TRUE,FALSE,TRUE,2,0,3
884,100,Fail,FALSE,FALSE,FALSE,0,0,1
885,100,Fail,FALSE,FALSE,FALSE,0,0,0
886,100,Fail,FALSE,FALSE,FALSE,0,0,0
887,100,Fail,FALSE,FALSE,FALSE,0,0,0
888,100,Win,TRUE,TRUE,FALSE,1,1,3
889,100,Fail,TRUE,FALSE,TRUE,0,0,2
890,100,Fail,TRUE,FALSE,TRUE,0,0,1
891,100,Win,FALSE,TRUE,FALSE,3,1,2
892,100,Win,TRUE,FALSE,FALSE,2,1,2
893,100,Fail,TRUE,FALSE,TRUE,0,0,3
894,100,Win,FALSE,TRUE,TRUE,1,1,4
895,100,Win,TRUE,FALSE,FALSE,0,0,0
896,100,Win,FALSE,TRUE,FALSE,2,1,2
897,100,Fail,TRUE,FALSE,FALSE,0,0,1
898,100,Win,TRUE,TRUE,FALSE,0,1,1
899,100,Fail,FALSE,FALSE,FALSE,0,0,0
900,100,Win,TRUE,TRUE,TRUE,1,1,2
901,100,Fail,TRUE,FALSE,FALSE,0,0,1
902,100,Fail,TRUE,FALSE,TRUE,0,0,1
903,100,Fail,FALSE,FALSE,FALSE,0,0,1
904,100,Win,FALSE,TRUE,TRUE,0,1,2
905,100,Win,TRUE,FALSE,FALSE,1,1,2
906,100,Win,FALSE,FALSE,FALSE,0,0,1
907,100,Win,TRUE,TRUE,FALSE,0,1,1
908,100,Fail,FALSE,FALSE,FALSE,0,0,0
909,100,Fail,TRUE,FALSE,FALSE,0,0,1
910,100,Win,FALSE,FALSE,FALSE,2,0,1
911,100,Fail,TRUE,FALSE,FALSE,3,0,0
912,100,Win,TRUE,FALSE,FALSE,1,0,0
913,100,Win,FALSE,FALSE,FALSE,1,0,0
914,100,Win,FALSE,FALSE,FALSE,1,0,0
915,100,Fail,FALSE,FALSE,FALSE,0,0,0
916,100,Win,TRUE,FALSE,TRUE,0,0,3
917,100,Fail,FALSE,FALSE,FALSE,0,0,0
918,100,Win,FALSE,TRUE,TRUE,2,1,3
919,100,Win,TRUE,TRUE,TRUE,1,1,4
920,100,Win,FALSE,TRUE,FALSE,3,2,1
921,100,Fail,FALSE,FALSE,FALSE,0,0,1
922,100,Win,TRUE,TRUE,TRUE,2,1,3
923,100,Fail,FALSE,FALSE,TRUE,0,0,3
924,100,Fail,FALSE,FALSE,TRUE,0,0,1
925,100,Fail,TRUE,FALSE,FALSE,0,0,0
926,100,Win,FALSE,FALSE,TRUE,0,0,3
927,100,Win,FALSE,FALSE,FALSE,2,1,2
928,100,Win,TRUE,FALSE,TRUE,3,0,3
929,100,Win,FALSE,TRUE,TRUE,1,1,1
930,100,Win,FALSE,FALSE,FALSE,0,0,1
931,100,Win,FALSE,FALSE,FALSE,2,0,1
932,100,Fail,TRUE,FALSE,FALSE,1,0,2
933,100,Win,TRUE,FALSE,FALSE,0,0,0
934,100,Fail,TRUE,FALSE,FALSE,0,0,0
935,100,Fail,FALSE,FALSE,TRUE,0,0,1
936,100,Win,TRUE,FALSE,FALSE,1,0,1
937,100,Win,FALSE,FALSE,TRUE,0,0,3
938,100,Win,TRUE,TRUE,TRUE,1,2,4
939,100,Win,TRUE,FALSE,FALSE,1,0,3
940,100,Win,TRUE,TRUE,TRUE,3,1,4
941,100,Fail,FALSE,FALSE,FALSE,0,0,1
942,100,Fail,FALSE,FALSE,FALSE,0,0,0
943,100,Fail,TRUE,FALSE,TRUE,0,0,3
944,100,Win,TRUE,FALSE,TRUE,1,0,2
945,100,Fail,TRUE,FALSE,TRUE,0,0,2
946,100,Win,TRUE,TRUE,TRUE,2,1,4
947,100,Fail,FALSE,FALSE,FALSE,0,0,0
948,100,Fail,TRUE,FALSE,FALSE,0,0,0
949,100,Win,FALSE,FALSE,FALSE,0,0,0
950,100,Fail,TRUE,FALSE,FALSE,1,0,0
951,100,Win,TRUE,FALSE,FALSE,1,0,0
952,100,Win,FALSE,TRUE,FALSE,1,1,2
953,100,Win,FALSE,TRUE,TRUE,1,1,3
954,100,Win,FALSE,FALSE,TRUE,2,1,3
955,100,Win,FALSE,FALSE,TRUE,1,1,5
956,100,Win,TRUE,TRUE,FALSE,0,1,1
957,100,Win,TRUE,FALSE,TRUE,0,0,3
958,100,Win,FALSE,TRUE,FALSE,1,1,1
959,100,Win,FALSE,TRUE,FALSE,3,2,2
960,100,Win,TRUE,TRUE,TRUE,2,1,3
961,100,Win,TRUE,TRUE,TRUE,1,1,2
962,100,Fail,FALSE,FALSE,FALSE,0,0,1
963,100,Fail,TRUE,FALSE,TRUE,0,0,1
964,100,Fail,TRUE,FALSE,FALSE,0,0,0
965,100,Fail,FALSE,FALSE,FALSE,0,0,0
966,100,Win,TRUE,TRUE,FALSE,2,1,3
967,100,Win,FALSE,FALSE,FALSE,1,0,1
968,100,Fail,FALSE,FALSE,FALSE,0,0,0
969,100,Fail,FALSE,FALSE,FALSE,0,0,0
970,100,Fail,FALSE,FALSE,FALSE,0,0,0
971,100,Fail,TRUE,FALSE,FALSE,0,0,3
972,100,Win,FALSE,FALSE,TRUE,1,0,3
973,100,Win,FALSE,FALSE,TRUE,0,0,2
974,100,Fail,TRUE,FALSE,FALSE,0,0,0
975,100,Win,FALSE,TRUE,FALSE,2,1,1
