kills,deaths,assists,dragonKills,riftHeraldKills,baronKills,win,teamid
21,31,26,0,0,0,0,200
8,29,11,0,0,0,0,200
20,25,32,0,0,0,0,200
12,26,14,0,0,0,0,200
14,9,30,0,0,0,1,200
6,24,9,0,0,0,0,200
14,22,24,0,0,0,0,200
21,32,30,0,0,0,0,200
7,23,15,0,0,0,0,200
23,44,47,0,0,0,0,200
30,21,63,0,0,0,1,200
24,10,40,0,0,0,1,200
34,33,55,0,0,0,1,200
15,47,23,0,0,0,0,200
33,20,44,0,0,0,1,200
28,17,54,0,0,0,1,200
19,4,19,0,0,0,1,200
27,13,54,0,0,0,1,200
17,32,31,0,0,0,0,200
35,15,70,0,0,0,1,200
28,16,47,0,0,0,1,200
27,25,51,0,0,0,0,200
13,20,18,0,0,0,0,200
28,20,61,0,0,0,1,200
15,26,15,0,0,0,0,200
21,28,25,0,0,0,0,200
18,26,34,0,0,0,0,200
31,13,46,0,0,0,1,200
10,27,11,0,0,0,0,200
32,9,30,0,0,0,1,200
10,18,14,0,0,0,0,200
14,6,17,0,0,0,1,200
41,25,56,0,0,0,1,200
27,23,58,0,0,0,1,200
25,29,44,0,0,0,0,200
26,35,39,0,0,0,0,200
16,34,19,0,0,0,0,200
12,28,10,0,0,0,0,200
35,11,59,0,0,0,1,200
37,28,50,0,0,0,1,200
16,34,29,0,0,0,0,200
69,68,127,0,0,0,1,200
23,32,61,0,0,0,0,200
31,37,79,0,0,0,0,200
42,42,111,0,0,0,0,200
25,12,46,0,0,0,1,200
15,17,18,0,0,0,0,200
23,3,25,0,0,0,1,200
11,23,17,0,0,0,0,200
15,24,19,0,0,0,0,200
31,38,49,0,0,0,0,200
38,23,46,0,0,0,1,200
11,32,20,0,0,0,0,200
26,20,36,0,0,0,1,200
14,6,23,0,0,0,1,200
36,22,60,0,0,0,1,200
15,28,17,0,0,0,0,200
25,50,50,0,0,0,0,200
32,28,66,0,0,0,0,200
23,18,33,0,0,0,0,200
7,18,5,0,0,0,0,200
13,27,27,0,0,0,0,200
33,32,55,0,0,0,1,200
5,19,2,0,0,0,0,200
22,21,46,0,0,0,1,200
25,18,47,0,0,0,1,200
24,37,39,0,0,0,0,200
10,16,17,0,0,0,0,200
21,33,40,0,0,0,0,200
29,38,54,0,0,0,0,200
26,36,51,0,0,0,0,200
22,11,39,0,0,0,1,200
15,8,22,0,0,0,1,200
27,17,65,0,0,0,1,200
5,17,7,0,0,0,0,200
26,17,45,0,0,0,1,200
7,29,8,0,0,0,0,200
6,0,10,0,0,0,1,200
21,15,48,0,0,0,1,200
35,46,87,0,0,0,0,200
77,71,155,0,0,0,1,200
37,41,94,0,0,0,0,200
25,27,39,0,0,0,0,200
13,35,18,0,0,0,0,200
20,41,35,0,0,0,0,200
31,38,74,0,0,0,0,200
22,35,30,0,0,0,0,200
7,28,3,0,0,0,0,200
26,30,39,0,0,0,0,200
18,32,29,0,0,0,0,200
25,37,58,0,0,0,0,200
42,50,69,0,0,0,0,200
31,16,35,0,0,0,1,200
24,5,41,0,0,0,1,200
32,19,56,0,0,0,1,200
19,6,19,0,0,0,1,200
21,31,40,0,0,0,0,200
15,28,34,0,0,0,0,200
24,13,23,0,0,0,1,200
29,8,37,0,0,0,1,200
26,16,35,0,0,0,1,200
37,35,65,0,0,0,1,200
12,12,12,0,0,0,0,200
19,24,34,0,0,0,0,200
19,10,23,0,0,0,1,200
18,34,31,0,0,0,0,200
28,9,34,0,0,0,1,200
24,15,41,0,0,0,1,200
38,35,45,0,0,0,1,200
15,29,16,0,0,0,0,200
26,14,38,0,0,0,1,200
15,22,31,0,0,0,0,200
22,7,37,0,0,0,1,200
22,29,38,0,0,0,0,200
11,30,12,0,0,0,0,200
22,39,34,0,0,0,0,200
12,28,16,0,0,0,0,200
21,16,32,0,0,0,1,200
11,25,12,0,0,0,0,200
12,12,13,0,0,0,0,200
38,18,70,0,0,0,1,200
39,24,61,0,0,0,1,200
29,20,61,0,0,0,1,200
47,23,57,0,0,0,1,200
42,34,89,0,0,0,1,200
30,48,68,0,0,0,0,200
53,36,134,0,0,0,1,200
25,22,60,0,0,0,1,200
32,41,68,0,0,0,0,200
13,25,18,0,0,0,0,200
29,31,44,0,0,0,0,200
46,25,68,0,0,0,1,200
32,30,53,0,0,0,0,200
34,19,51,0,0,0,1,200
20,36,32,0,0,0,0,200
27,16,29,0,0,0,1,200
8,20,13,0,0,0,0,200
38,19,71,0,0,0,1,200
42,21,60,0,0,0,1,200
25,35,37,0,0,0,0,200
39,22,62,0,0,0,1,200
25,32,47,0,0,0,0,200
20,11,27,0,0,0,1,200
46,34,62,0,0,0,1,200
16,9,17,0,0,0,1,200
17,37,16,0,0,0,0,200
16,25,28,0,0,0,0,200
28,12,40,0,0,0,1,200
53,19,89,0,0,0,1,200
56,25,89,0,0,0,1,200
35,28,66,0,0,0,1,200
19,38,28,0,0,0,0,200
13,49,19,0,0,0,0,200
33,30,62,0,0,0,0,200
19,33,26,0,0,0,0,200
19,31,32,0,0,0,0,200
24,11,36,0,0,0,1,200
20,40,24,0,0,0,0,200
27,18,55,0,0,0,1,200
37,12,57,0,0,0,1,200
33,25,53,0,0,0,1,200
24,17,63,0,0,0,1,200
15,8,15,0,0,0,1,200
33,36,50,0,0,0,0,200
29,34,46,0,0,0,0,200
27,13,20,0,0,0,1,200
6,19,6,0,0,0,0,200
48,23,75,0,0,0,1,200
17,5,19,0,0,0,1,200
37,26,61,0,0,0,1,200
23,8,17,0,0,0,1,200
54,15,52,0,0,0,1,200
40,29,55,0,0,0,1,200
12,36,10,0,0,0,0,200
21,9,33,0,0,0,1,200
40,23,59,0,0,0,1,200
17,8,21,0,0,0,1,200
21,6,32,0,0,0,1,200
15,21,22,0,0,0,0,200
30,16,33,0,0,0,1,200
11,31,14,0,0,0,0,200
30,34,31,0,0,0,1,200
49,32,90,0,0,0,1,200
42,34,50,0,0,0,1,200
34,19,45,0,0,0,1,200
51,17,78,0,0,0,1,200
36,57,68,0,0,0,0,200
1,0,1,0,0,0,0,200
18,30,29,0,0,0,0,200
22,8,37,0,0,0,1,200
34,41,68,0,0,0,0,200
20,40,22,0,0,0,0,200
36,33,55,0,0,0,1,200
26,49,29,0,0,0,0,200
27,10,22,0,0,0,1,200
35,14,46,0,0,0,1,200
12,17,16,0,0,0,0,200
11,22,20,0,0,0,0,200
21,9,22,0,0,0,1,200
33,21,65,0,0,0,1,200
20,36,30,0,0,0,0,200
30,26,55,0,0,0,1,200
29,24,66,0,0,0,1,200
14,29,22,0,0,0,0,200
11,29,18,0,0,0,0,200
43,52,86,0,0,0,0,200
33,39,66,0,0,0,0,200
6,15,8,0,0,0,0,200
3,25,5,0,0,0,0,200
31,11,49,0,0,0,1,200
7,21,11,0,0,0,0,200
22,15,28,0,0,0,1,200
46,19,50,0,0,0,1,200
10,27,11,0,0,0,0,200
40,21,57,0,0,0,1,200
10,27,15,0,0,0,0,200
25,33,34,0,0,0,0,200
18,29,24,0,0,0,0,200
26,10,46,0,0,0,1,200
13,40,17,0,0,0,0,200
22,39,33,0,0,0,0,200
15,27,28,0,0,0,0,200
41,21,69,0,0,0,1,200
19,31,31,0,0,0,0,200
23,13,43,0,0,0,1,200
13,29,14,0,0,0,0,200
39,29,70,0,0,0,1,200
31,36,44,0,0,0,1,200
39,21,64,0,0,0,1,200
31,38,47,0,0,0,0,200
46,34,86,0,0,0,1,200
43,48,59,0,0,0,0,200
4,23,3,0,0,0,0,200
29,43,60,0,0,0,0,200
44,37,74,0,0,0,1,200
5,16,6,0,0,0,0,200
38,40,53,0,0,0,0,200
16,34,19,0,0,0,0,200
10,39,16,0,0,0,0,200
19,36,44,0,0,0,0,200
32,47,34,0,0,0,0,200
12,23,16,0,0,0,0,200
9,29,9,0,0,0,0,200
6,28,10,0,0,0,0,200
17,9,31,0,0,0,1,200
27,8,62,0,0,0,1,200
4,18,9,0,0,0,0,200
17,34,34,0,0,0,0,200
23,41,34,0,0,0,0,200
10,5,22,0,0,0,1,200
10,21,23,0,0,0,0,200
40,22,57,0,0,0,1,200
31,30,74,0,0,0,1,200
55,48,74,0,0,0,1,200
51,56,81,0,0,0,0,200
53,47,80,0,0,0,1,200
13,34,19,0,0,0,0,200
19,4,29,0,0,0,1,200
5,22,12,0,0,0,0,200
13,8,16,0,0,0,1,200
27,12,35,0,0,0,1,200
29,29,59,0,0,0,1,200
32,44,72,0,0,0,0,200
10,33,9,0,0,0,0,200
33,36,57,0,0,0,0,200
15,40,25,0,0,0,0,200
47,31,71,0,0,0,1,200
42,14,69,0,0,0,1,200
18,11,18,0,0,0,1,200
41,18,81,0,0,0,1,200
41,27,57,0,0,0,1,200
40,32,89,0,0,0,1,200
22,27,31,0,0,0,0,200
28,10,33,0,0,0,1,200
16,32,27,0,0,0,0,200
44,50,66,0,0,0,1,200
57,48,91,0,0,0,1,200
20,11,21,0,0,0,1,200
45,31,92,0,0,0,1,200
17,34,32,0,0,0,0,200
18,23,28,0,0,0,0,200
11,6,22,0,0,0,1,200
33,40,60,0,0,0,1,200
20,33,26,0,0,0,0,200
66,52,141,0,0,0,1,200
40,36,58,0,0,0,1,200
27,34,47,0,0,0,0,200
9,17,8,0,0,0,0,200
9,18,11,0,0,0,0,200
22,39,33,0,0,0,0,200
28,18,35,0,0,0,1,200
19,31,31,0,0,0,0,200
19,4,26,0,0,0,1,200
23,7,24,0,0,0,1,200
39,29,70,0,0,0,1,200
39,13,67,0,0,0,1,200
29,23,60,0,0,0,1,200
11,39,15,0,0,0,0,200
38,25,75,0,0,0,1,200
39,29,61,0,0,0,1,200
44,41,87,0,0,0,1,200
46,55,112,0,0,0,0,200
32,34,68,0,0,0,0,200
33,14,59,0,0,0,1,200
16,24,20,0,0,0,0,200
5,23,6,0,0,0,0,200
31,18,61,0,0,0,1,200
39,28,83,0,0,0,1,200
21,11,26,0,0,0,1,200
20,49,39,0,0,0,0,200
18,34,26,0,0,0,0,200
17,5,22,0,0,0,1,200
33,39,52,0,0,0,0,200
0,0,0,0,0,0,1,200
33,18,46,0,0,0,1,200
24,32,37,0,0,0,0,200
24,10,45,0,0,0,1,200
8,15,10,0,0,0,0,200
32,25,46,0,0,0,1,200
23,32,37,0,0,0,0,200
27,13,49,0,0,0,1,200
6,14,5,0,0,0,0,200
18,3,26,0,0,0,1,200
22,36,43,0,0,0,0,200
34,19,51,0,0,0,1,200
35,16,48,0,0,0,1,200
12,22,12,0,0,0,0,200
16,42,18,0,0,0,0,200
19,27,36,0,0,0,0,200
28,21,42,0,0,0,1,200
31,21,61,0,0,0,1,200
46,30,83,0,0,0,1,200
29,16,47,0,0,0,1,200
2,0,1,0,0,0,1,200
44,45,63,0,0,0,0,200
28,14,50,0,0,0,1,200
43,21,59,0,0,0,1,200
12,31,9,0,0,0,0,200
29,15,45,0,0,0,1,200
17,12,34,0,0,0,1,200
27,15,45,0,0,0,1,200
33,43,52,0,0,0,0,200
30,29,46,0,0,0,1,200
31,24,36,0,0,0,1,200
15,25,19,0,0,0,0,200
4,23,3,0,0,0,0,200
48,19,53,0,0,0,1,200
11,34,13,0,0,0,0,200
7,23,5,0,0,0,0,200
6,26,11,0,0,0,0,200
24,12,34,0,0,0,1,200
22,40,38,0,0,0,0,200
33,5,35,0,0,0,1,200
26,44,49,0,0,0,0,200
29,13,35,0,0,0,1,200
14,8,25,0,0,0,1,200
27,17,45,0,0,0,1,200
23,40,30,0,0,0,0,200
32,30,54,0,0,0,1,200
17,44,20,0,0,0,0,200
4,20,4,0,0,0,0,200
24,10,38,0,0,0,1,200
8,30,10,0,0,0,0,200
15,32,33,0,0,0,0,200
19,27,34,0,0,0,0,200
19,39,22,0,0,0,0,200
30,19,42,0,0,0,1,200
44,27,82,0,0,0,1,200
38,19,64,0,0,0,1,200
50,50,102,0,0,0,1,200
31,6,51,0,0,0,1,200
42,18,67,0,0,0,1,200
30,15,64,0,0,0,1,200
24,32,43,0,0,0,0,200
40,26,80,0,0,0,1,200
29,29,72,0,0,0,1,200
38,19,66,0,0,0,1,200
14,30,22,0,0,0,0,200
15,32,8,0,0,0,0,200
4,10,4,0,0,0,0,200
29,39,62,0,0,0,0,200
30,18,43,0,0,0,1,200
21,34,34,0,0,0,0,200
36,15,55,0,0,0,1,200
6,2,8,0,0,0,1,200
33,28,62,0,0,0,1,200
43,33,84,0,0,0,1,200
16,14,18,0,0,0,1,200
24,10,32,0,0,0,1,200
43,34,81,0,0,0,0,200
19,11,30,0,0,0,1,200
21,14,24,0,0,0,1,200
15,27,37,0,0,0,0,200
18,6,43,0,0,0,1,200
4,14,6,0,0,0,0,200
11,31,14,0,0,0,0,200
41,51,66,0,0,0,0,200
49,32,90,0,0,0,1,200
42,34,50,0,0,0,1,200
17,35,22,0,0,0,0,200
37,29,66,0,0,0,1,200
1,16,1,0,0,0,0,200
26,29,46,0,0,0,1,200
23,7,55,0,0,0,1,200
52,54,132,0,0,0,0,200
48,47,119,0,0,0,0,200
36,18,61,0,0,0,1,200
36,33,55,0,0,0,1,200
3,18,5,0,0,0,0,200
20,12,42,0,0,0,1,200
13,27,15,0,0,0,0,200
18,32,34,0,0,0,0,200
20,41,26,0,0,0,0,200
41,36,69,0,0,0,1,200
25,35,51,0,0,0,1,200
56,38,126,0,0,0,1,200
33,8,60,0,0,0,1,200
35,21,59,0,0,0,1,200
20,36,24,0,0,0,0,200
30,30,44,0,0,0,0,200
7,30,14,0,0,0,0,200
49,55,106,0,0,0,1,200
24,38,32,0,0,0,0,200
64,67,125,0,0,0,1,200
22,37,31,0,0,0,0,200
35,19,56,0,0,0,1,200
46,19,50,0,0,0,1,200
10,27,11,0,0,0,0,200
33,33,86,0,0,0,0,200
26,28,43,0,0,0,0,200
13,27,12,0,0,0,0,200
49,29,73,0,0,0,1,200
21,29,39,0,0,0,0,200
21,14,48,0,0,0,1,200
13,31,27,0,0,0,0,200
31,40,58,0,0,0,0,200
35,27,75,0,0,0,1,200
16,33,23,0,0,0,0,200
24,39,28,0,0,0,0,200
12,26,19,0,0,0,0,200
21,6,32,0,0,0,1,200
25,19,52,0,0,0,1,200
3,14,4,0,0,0,0,200
31,44,61,0,0,0,0,200
20,7,33,0,0,0,1,200
18,24,25,0,0,0,0,200
16,24,22,0,0,0,0,200
31,30,41,0,0,0,0,200
18,29,38,0,0,0,0,200
6,25,4,0,0,0,0,200
43,49,76,0,0,0,0,200
39,14,48,0,0,0,1,200
31,11,22,0,0,0,1,200
3,10,3,0,0,0,0,200
21,35,39,0,0,0,0,200
19,25,15,0,0,0,0,200
38,21,72,0,0,0,1,200
5,31,6,0,0,0,0,200
44,16,55,0,0,0,1,200
10,20,16,0,0,0,0,200
17,30,21,0,0,0,0,200
10,38,16,0,0,0,0,200
25,15,54,0,0,0,1,200
29,15,60,0,0,0,1,200
34,20,70,0,0,0,1,200
11,15,6,0,0,0,0,200
20,30,39,0,0,0,0,200
20,9,20,0,0,0,1,200
17,17,35,0,0,0,1,200
13,25,17,0,0,0,0,200
29,14,50,0,0,0,1,200
3,23,1,0,0,0,0,200
26,4,28,0,0,0,1,200
9,25,13,0,0,0,0,200
28,11,47,0,0,0,1,200
6,35,13,0,0,0,0,200
18,13,29,0,0,0,1,200
9,23,7,0,0,0,0,200
28,12,45,0,0,0,1,200
37,24,70,0,0,0,1,200
13,36,19,0,0,0,0,200
29,22,57,0,0,0,1,200
17,35,19,0,0,0,0,200
22,8,30,0,0,0,1,200
19,20,35,0,0,0,1,200
22,15,48,0,0,0,1,200
45,27,73,0,0,0,1,200
32,27,47,0,0,0,0,200
5,19,4,0,0,0,0,200
5,14,7,0,0,0,0,200
26,32,48,0,0,0,0,200
31,43,49,0,0,0,0,200
25,33,45,0,0,0,0,200
33,4,32,0,0,0,1,200
32,15,44,0,0,0,1,200
11,30,22,0,0,0,0,200
10,33,18,0,0,0,0,200
5,29,5,0,0,0,0,200
12,30,13,0,0,0,0,200
20,37,29,0,0,0,0,200
12,24,12,0,0,0,0,200
28,9,50,0,0,0,1,200
9,20,12,0,0,0,0,200
20,3,22,0,0,0,1,200
29,14,49,0,0,0,1,200
10,41,15,0,0,0,0,200
13,39,14,0,0,0,0,200
10,21,17,0,0,0,0,200
6,20,4,0,0,0,0,200
21,18,38,0,0,0,0,200
22,4,31,0,0,0,1,200
22,29,43,0,0,0,0,200
30,11,37,0,0,0,1,200
7,28,12,0,0,0,0,200
27,33,40,0,0,0,0,200
17,30,23,0,0,0,0,200
28,25,49,0,0,0,1,200
48,31,92,0,0,0,1,200
13,24,23,0,0,0,0,200
15,25,28,0,0,0,0,200
25,11,53,0,0,0,1,200
14,35,22,0,0,0,0,200
17,26,21,0,0,0,0,200
14,36,24,0,0,0,0,200
38,11,46,0,0,0,1,200
16,14,30,0,0,0,1,200
21,24,42,0,0,0,0,200
9,18,12,0,0,0,0,200
17,30,20,0,0,0,0,200
9,29,20,0,0,0,0,200
8,35,14,0,0,0,0,200
43,34,77,0,0,0,1,200
13,6,37,0,0,0,1,200
43,65,83,0,0,0,0,200
7,31,4,0,0,0,0,200
13,24,19,0,0,0,0,200
39,42,52,0,0,0,0,200
15,30,33,0,0,0,0,200
29,11,55,0,0,0,1,200
17,25,29,0,0,0,0,200
4,19,8,0,0,0,0,200
27,13,45,0,0,0,1,200
10,14,11,0,0,0,0,200
23,20,42,0,0,0,1,200
23,25,43,0,0,0,1,200
32,21,55,0,0,0,1,200
25,33,63,0,0,0,0,200
16,20,35,0,0,0,0,200
48,23,75,0,0,0,1,200
14,35,12,0,0,0,0,200
21,9,31,0,0,0,1,200
18,26,19,0,0,0,0,200
32,15,53,0,0,0,1,200
11,20,13,0,0,0,0,200
17,11,26,0,0,0,1,200
12,18,9,0,0,0,0,200
13,24,12,0,0,0,0,200
36,27,61,0,0,0,1,200
26,11,33,0,0,0,1,200
20,47,21,0,0,0,0,200
38,44,61,0,0,0,0,200
14,21,19,0,0,0,0,200
11,26,17,0,0,0,0,200
16,27,21,0,0,0,0,200
16,28,26,0,0,0,0,200
24,29,27,0,0,0,1,200
12,32,9,0,0,0,0,200
19,7,25,0,0,0,1,200
53,35,142,0,0,0,1,200
17,32,27,0,0,0,0,200
29,12,83,0,0,0,1,200
28,33,72,0,0,0,0,200
11,23,17,0,0,0,0,200
45,12,82,0,0,0,1,200
33,57,69,0,0,0,0,200
15,31,28,0,0,0,0,200
46,30,118,0,0,0,1,200
35,41,48,0,0,0,0,200
29,7,61,0,0,0,1,200
21,31,33,0,0,0,0,200
20,14,39,0,0,0,1,200
28,25,64,0,0,0,1,200
16,10,24,0,0,0,1,200
18,6,27,0,0,0,1,200
39,16,67,0,0,0,1,200
8,15,12,0,0,0,0,200
9,25,15,0,0,0,0,200
6,27,9,0,0,0,0,200
3,15,2,0,0,0,0,200
50,42,89,0,0,0,1,200
12,24,18,0,0,0,0,200
23,39,50,0,0,0,0,200
24,16,42,0,0,0,1,200
26,12,36,0,0,0,1,200
13,25,13,0,0,0,0,200
9,25,9,0,0,0,0,200
34,16,40,0,0,0,1,200
24,35,49,0,0,0,0,200
28,16,32,0,0,0,1,200
24,36,48,0,0,0,0,200
31,27,61,0,0,0,1,200
27,5,58,0,0,0,1,200
39,33,78,0,0,0,1,200
20,38,35,0,0,0,0,200
17,2,21,0,0,0,1,200
17,38,28,0,0,0,0,200
33,22,46,0,0,0,1,200
8,21,9,0,0,0,0,200
14,27,28,0,0,0,0,200
31,19,48,0,0,0,1,200
26,27,59,0,0,0,1,200
17,35,22,0,0,0,0,200
2,13,1,0,0,0,0,200
31,12,30,0,0,0,1,200
5,21,5,0,0,0,0,200
53,53,78,0,0,0,0,200
19,7,27,0,0,0,1,200
42,29,79,0,0,0,1,200
22,12,34,0,0,0,1,200
12,28,23,0,0,0,0,200
31,38,47,0,0,0,0,200
25,17,44,0,0,0,1,200
11,34,14,0,0,0,0,200
18,21,19,0,0,0,0,200
6,15,6,0,0,0,0,200
32,24,70,0,0,0,1,200
22,11,39,0,0,0,1,200
10,20,21,0,0,0,0,200
35,33,47,0,0,0,1,200
7,17,12,0,0,0,0,200
13,25,19,0,0,0,0,200
15,27,15,0,0,0,0,200
11,22,14,0,0,0,0,200
33,22,59,0,0,0,1,200
16,30,28,0,0,0,0,200
43,33,84,0,0,0,1,200
24,6,37,0,0,0,1,200
33,20,56,0,0,0,1,200
28,19,56,0,0,0,1,200
11,24,16,0,0,0,0,200
27,13,39,0,0,0,1,200
19,20,39,0,0,0,1,200
18,28,29,0,0,0,0,200
3,17,5,0,0,0,0,200
13,26,15,0,0,0,0,200
22,30,33,0,0,0,0,200
32,21,70,0,0,0,1,200
31,35,41,0,0,0,0,200
11,20,9,0,0,0,0,200
7,17,3,0,0,0,0,200
10,27,11,0,0,0,0,200
12,22,14,0,0,0,0,200
34,23,58,0,0,0,1,200
9,2,9,0,0,0,1,200
16,32,25,0,0,0,0,200
40,30,76,0,0,0,1,200
20,7,15,0,0,0,1,200
2,2,1,0,0,0,0,200
28,19,34,0,0,0,1,200
13,25,19,0,0,0,0,200
4,16,7,0,0,0,0,200
39,24,64,0,0,0,1,200
34,22,47,0,0,0,1,200
28,19,55,0,0,0,1,200
18,23,30,0,0,0,0,200
11,21,11,0,0,0,0,200
7,21,14,0,0,0,0,200
5,21,5,0,0,0,0,200
33,22,56,0,0,0,1,200
23,33,40,0,0,0,0,200
28,19,40,0,0,0,1,200
31,20,56,0,0,0,1,200
38,18,68,0,0,0,1,200
27,12,23,0,0,0,1,200
33,30,55,0,0,0,1,200
19,10,22,0,0,0,1,200
20,31,28,0,0,0,0,200
9,36,6,0,0,0,0,200
23,31,35,0,0,0,0,200
10,32,20,0,0,0,0,200
31,37,55,0,0,0,0,200
28,16,54,0,0,0,1,200
11,2,7,0,0,0,1,200
18,33,49,0,0,0,0,200
25,47,71,0,0,0,0,200
26,14,56,0,0,0,1,200
39,40,58,0,0,0,1,200
33,20,44,0,0,0,1,200
8,23,5,0,0,0,0,200
13,4,22,0,0,0,1,200
16,26,27,0,0,0,0,200
18,8,18,0,0,0,1,200
33,38,45,0,0,0,0,200
25,32,38,0,0,0,0,200
11,30,11,0,0,0,0,200
12,32,19,0,0,0,0,200
26,23,48,0,0,0,0,200
17,29,32,0,0,0,0,200
34,21,70,0,0,0,1,200
22,17,52,0,0,0,1,200
21,51,15,0,0,0,0,200
31,15,78,0,0,0,1,200
23,38,50,0,0,0,0,200
22,7,35,0,0,0,1,200
50,35,86,0,0,0,1,200
32,15,53,0,0,0,1,200
11,5,11,0,0,0,1,200
40,16,46,0,0,0,1,200
33,16,49,0,0,0,1,200
20,15,31,0,0,0,1,200
20,31,36,0,0,0,0,200
11,25,19,0,0,0,0,200
36,25,68,0,0,0,1,200
14,29,23,0,0,0,0,200
34,22,57,0,0,0,1,200
26,44,35,0,0,0,0,200
23,41,45,0,0,0,0,200
14,41,16,0,0,0,0,200
5,16,6,0,0,0,0,200
38,25,76,0,0,0,1,200
12,33,13,0,0,0,0,200
32,18,43,0,0,0,1,200
33,34,67,0,0,0,0,200
23,10,24,0,0,0,1,200
20,10,25,0,0,0,1,200
11,29,17,0,0,0,0,200
34,23,47,0,0,0,1,200
8,35,10,0,0,0,0,200
6,24,5,0,0,0,0,200
10,20,12,0,0,0,0,200
27,22,56,0,0,0,1,200
28,26,65,0,0,0,0,200
24,12,34,0,0,0,1,200
33,13,45,0,0,0,1,200
12,18,19,0,0,0,0,200
39,42,52,0,0,0,0,200
8,22,5,0,0,0,0,200
21,32,42,0,0,0,0,200
25,36,45,0,0,0,0,200
32,26,101,0,0,0,1,200
48,51,102,0,0,0,1,200
23,16,47,0,0,0,1,200
19,35,21,0,0,0,0,200
28,25,49,0,0,0,1,200
31,27,53,0,0,0,1,200
15,27,17,0,0,0,0,200
26,15,51,0,0,0,1,200
22,38,27,0,0,0,0,200
39,29,73,0,0,0,1,200
26,15,56,0,0,0,1,200
39,13,67,0,0,0,1,200
6,15,6,0,0,0,0,200
71,73,126,0,0,0,1,200
54,41,124,0,0,0,1,200
37,23,59,0,0,0,1,200
0,0,0,0,0,0,0,200
49,52,87,0,0,0,1,200
53,28,129,0,0,0,1,200
68,55,149,0,0,0,1,200
73,70,150,0,0,0,1,200
36,42,44,0,0,0,1,200
22,8,24,0,0,0,1,200
13,33,18,0,0,0,0,200
44,26,61,0,0,0,1,200
35,16,35,0,0,0,1,200
18,11,28,0,0,0,1,200
8,22,6,0,0,0,0,200
54,50,122,0,0,0,1,200
55,57,109,0,0,0,0,200
36,17,50,0,0,0,1,200
25,16,52,0,0,0,1,200
29,13,51,0,0,0,1,200
44,47,63,0,0,0,0,200
5,26,4,0,0,0,0,200
18,34,30,0,0,0,0,200
32,48,43,0,0,0,0,200
38,29,62,0,0,0,1,200
29,45,53,0,0,0,0,200
31,31,54,0,0,0,0,200
13,35,21,0,0,0,0,200
29,10,38,0,0,0,1,200
7,26,9,0,0,0,0,200
21,37,51,0,0,0,0,200
29,35,58,0,0,0,0,200
38,16,45,0,0,0,1,200
26,33,44,0,0,0,0,200
13,6,18,0,0,0,1,200
7,35,15,0,0,0,0,200
20,25,32,0,0,0,0,200
40,33,100,0,0,0,1,200
43,52,65,0,0,0,1,200
43,59,88,0,0,0,0,200
42,46,91,0,0,0,0,200
53,54,116,0,0,0,0,200
30,20,67,0,0,0,1,200
12,29,13,0,0,0,0,200
34,19,62,0,0,0,1,200
12,32,21,0,0,0,0,200
46,57,106,0,0,0,0,200
65,61,100,0,0,0,0,200
34,23,34,0,0,0,1,200
60,59,118,0,0,0,1,200
51,44,124,0,0,0,1,200
41,26,49,0,0,0,1,200
45,38,120,0,0,0,1,200
42,39,93,0,0,0,1,200
80,52,153,0,0,0,1,200
61,65,164,0,0,0,0,200
14,30,26,0,0,0,0,200
23,29,26,0,0,0,0,200
14,26,22,0,0,0,0,200
14,27,15,0,0,0,0,200
22,35,28,0,0,0,0,200
35,31,60,0,0,0,1,200
29,25,56,0,0,0,0,200
73,60,72,0,0,0,1,200
28,13,70,0,0,0,1,200
47,41,49,0,0,0,0,200
50,37,56,0,0,0,0,200
33,27,65,0,0,0,1,200
25,34,50,0,0,0,0,200
23,7,24,0,0,0,1,200
7,0,11,0,0,0,1,200
31,13,41,0,0,0,1,200
56,58,41,0,0,0,1,200
31,35,70,0,0,0,0,200
31,19,64,0,0,0,1,200
28,12,59,0,0,0,1,200
19,24,33,0,0,0,0,200
15,34,31,0,0,0,0,200
7,19,4,0,0,0,0,200
36,42,80,0,0,0,0,200
31,38,46,0,0,0,0,200
19,32,40,0,0,0,0,200
0,1,0,0,0,0,0,200
12,24,20,0,0,0,0,200
39,40,69,0,0,0,0,200
26,9,35,0,0,0,1,200
40,34,84,0,0,0,1,200
34,15,67,0,0,0,1,200
23,12,38,0,0,0,1,200
17,18,28,0,0,0,1,200
28,13,33,0,0,0,1,200
3,18,5,0,0,0,0,200
19,28,32,0,0,0,0,200
9,22,12,0,0,0,0,200
29,14,43,0,0,0,1,200
17,21,23,0,0,0,0,200
11,28,14,0,0,0,0,200
41,45,77,0,0,0,0,200
53,28,78,0,0,0,1,200
27,9,27,0,0,0,1,200
23,21,51,0,0,0,1,200
26,17,40,0,0,0,1,200
28,20,61,0,0,0,1,200
32,16,56,0,0,0,1,200
22,9,46,0,0,0,1,200
33,21,65,0,0,0,1,200
23,31,45,0,0,0,0,200
38,32,91,0,0,0,1,200
18,6,36,0,0,0,1,200
34,16,55,0,0,0,1,200
24,24,41,0,0,0,1,200
7,21,11,0,0,0,0,200
22,39,41,0,0,0,0,200
27,13,43,0,0,0,1,200
6,25,4,0,0,0,0,200
30,24,49,0,0,0,1,200
21,22,38,0,0,0,0,200
10,16,15,0,0,0,0,200
9,33,10,0,0,0,0,200
45,22,41,0,0,0,1,200
