kills,deaths,assists,dragonKills,riftHeraldKills,baronKills,win,teamid
33,10,33,0,0,0,1,100
22,45,37,0,0,0,0,100
8,20,11,0,0,0,0,100
15,6,32,0,0,0,1,100
19,27,32,0,0,0,0,100
24,3,24,0,0,0,1,100
15,24,27,0,0,0,0,100
18,6,27,0,0,0,1,100
26,37,56,0,0,0,0,100
39,20,45,0,0,0,1,100
16,31,23,0,0,0,0,100
39,31,66,0,0,0,1,100
48,32,78,0,0,0,1,100
34,16,60,0,0,0,1,100
41,36,71,0,0,0,1,100
28,30,46,0,0,0,0,100
20,6,23,0,0,0,1,100
24,15,46,0,0,0,1,100
28,31,52,0,0,0,0,100
17,8,23,0,0,0,1,100
21,24,27,0,0,0,0,100
3,16,3,0,0,0,0,100
13,16,14,0,0,0,0,100
9,20,16,0,0,0,0,100
15,41,22,0,0,0,0,100
3,26,6,0,0,0,0,100
9,22,9,0,0,0,0,100
23,27,33,0,0,0,0,100
30,40,42,0,0,0,0,100
9,19,20,0,0,0,0,100
14,11,21,0,0,0,1,100
9,26,16,0,0,0,0,100
0,2,0,0,0,0,1,100
35,34,76,0,0,0,0,100
26,26,64,0,0,0,1,100
5,16,4,0,0,0,0,100
18,37,19,0,0,0,0,100
19,8,24,0,0,0,1,100
13,18,16,0,0,0,0,100
29,9,53,0,0,0,1,100
33,33,68,0,0,0,0,100
39,22,80,0,0,0,1,100
46,24,80,0,0,0,1,100
7,18,12,0,0,0,0,100
23,33,37,0,0,0,0,100
39,18,48,0,0,0,1,100
41,18,61,0,0,0,1,100
18,28,31,0,0,0,0,100
10,31,15,0,0,0,0,100
24,8,20,0,0,0,1,100
29,20,41,0,0,0,1,100
39,24,52,0,0,0,1,100
13,36,20,0,0,0,0,100
11,23,9,0,0,0,0,100
35,15,62,0,0,0,1,100
24,36,26,0,0,0,0,100
22,33,32,0,0,0,0,100
36,24,54,0,0,0,1,100
36,15,52,0,0,0,1,100
47,26,61,0,0,0,1,100
17,33,26,0,0,0,0,100
10,21,18,0,0,0,0,100
34,22,60,0,0,0,1,100
23,35,32,0,0,0,0,100
35,30,56,0,0,0,1,100
26,23,42,0,0,0,1,100
4,14,6,0,0,0,0,100
25,11,21,0,0,0,1,100
5,13,5,0,0,0,0,100
17,27,39,0,0,0,0,100
26,15,60,0,0,0,1,100
13,20,13,0,0,0,0,100
34,38,63,0,0,0,0,100
15,37,22,0,0,0,0,100
20,8,32,0,0,0,1,100
7,23,9,0,0,0,0,100
30,22,47,0,0,0,1,100
12,29,12,0,0,0,0,100
35,21,45,0,0,0,1,100
21,31,43,0,0,0,0,100
19,10,30,0,0,0,1,100
19,10,45,0,0,0,1,100
37,19,41,0,0,0,1,100
39,28,73,0,0,0,1,100
9,25,5,0,0,0,0,100
12,17,11,0,0,0,0,100
24,27,51,0,0,0,1,100
27,20,44,0,0,0,1,100
8,20,8,0,0,0,0,100
30,24,73,0,0,0,0,100
19,24,31,0,0,0,0,100
15,15,15,0,0,0,1,100
28,14,44,0,0,0,1,100
38,12,60,0,0,0,1,100
25,25,40,0,0,0,0,100
31,25,61,0,0,0,1,100
32,19,68,0,0,0,1,100
10,24,14,0,0,0,0,100
15,4,13,0,0,0,1,100
8,22,9,0,0,0,0,100
15,27,31,0,0,0,0,100
18,4,20,0,0,0,1,100
13,19,16,0,0,0,0,100
27,16,41,0,0,0,1,100
18,22,31,0,0,0,0,100
11,22,15,0,0,0,0,100
15,21,20,0,0,0,0,100
25,13,32,0,0,0,1,100
25,37,54,0,0,0,0,100
18,32,32,0,0,0,0,100
30,13,42,0,0,0,1,100
19,9,34,0,0,0,1,100
28,20,61,0,0,0,1,100
6,13,11,0,0,0,0,100
29,18,59,0,0,0,1,100
43,23,57,0,0,0,1,100
5,29,5,0,0,0,0,100
25,17,52,0,0,0,1,100
28,21,49,0,0,0,1,100
50,24,90,0,0,0,1,100
34,38,76,0,0,0,1,100
25,41,20,0,0,0,0,100
24,23,33,0,0,0,0,100
17,22,27,0,0,0,0,100
32,4,34,0,0,0,1,100
19,29,31,0,0,0,0,100
9,20,10,0,0,0,0,100
29,35,60,0,0,0,0,100
15,20,23,0,0,0,0,100
39,30,53,0,0,0,0,100
21,11,43,0,0,0,1,100
27,13,38,0,0,0,1,100
33,11,40,0,0,0,1,100
33,18,61,0,0,0,1,100
13,20,15,0,0,0,0,100
18,7,27,0,0,0,1,100
5,19,6,0,0,0,0,100
28,12,32,0,0,0,1,100
35,25,68,0,0,0,1,100
12,29,15,0,0,0,0,100
0,15,0,0,0,0,0,100
27,39,34,0,0,0,0,100
12,23,14,0,0,0,0,100
34,14,48,0,0,0,1,100
9,18,11,0,0,0,0,100
9,15,13,0,0,0,0,100
22,7,31,0,0,0,1,100
31,29,59,0,0,0,1,100
9,32,8,0,0,0,0,100
7,24,1,0,0,0,0,100
23,12,29,0,0,0,1,100
15,36,20,0,0,0,0,100
47,27,62,0,0,0,1,100
29,25,44,0,0,0,1,100
35,41,48,0,0,0,0,100
32,28,35,0,0,0,1,100
21,10,30,0,0,0,1,100
32,38,51,0,0,0,1,100
7,25,13,0,0,0,0,100
10,29,8,0,0,0,0,100
23,19,38,0,0,0,1,100
15,29,22,0,0,0,0,100
5,23,5,0,0,0,0,100
13,29,20,0,0,0,0,100
19,34,23,0,0,0,0,100
31,18,42,0,0,0,1,100
19,38,21,0,0,0,0,100
43,29,95,0,0,0,1,100
40,45,113,0,0,0,1,100
26,15,36,0,0,0,1,100
19,19,30,0,0,0,1,100
13,33,20,0,0,0,0,100
31,23,55,0,0,0,1,100
16,5,22,0,0,0,1,100
25,41,32,0,0,0,0,100
33,22,61,0,0,0,1,100
35,24,66,0,0,0,1,100
37,20,37,0,0,0,1,100
40,25,79,0,0,0,1,100
15,36,28,0,0,0,0,100
16,25,29,0,0,0,0,100
24,13,47,0,0,0,1,100
12,21,6,0,0,0,0,100
9,13,9,0,0,0,0,100
26,29,30,0,0,0,0,100
14,21,31,0,0,0,0,100
31,16,69,0,0,0,1,100
10,18,13,0,0,0,0,100
23,32,28,0,0,0,0,100
26,11,50,0,0,0,1,100
18,28,26,0,0,0,0,100
26,38,31,0,0,0,0,100
28,17,60,0,0,0,1,100
15,29,17,0,0,0,0,100
34,22,49,0,0,0,1,100
34,35,52,0,0,0,0,100
23,40,28,0,0,0,0,100
29,31,43,0,0,0,0,100
20,36,23,0,0,0,0,100
16,7,35,0,0,0,1,100
33,16,41,0,0,0,1,100
28,10,35,0,0,0,1,100
29,27,53,0,0,0,1,100
20,3,20,0,0,0,1,100
26,17,41,0,0,0,1,100
28,31,48,0,0,0,1,100
31,18,41,0,0,0,1,100
3,15,4,0,0,0,0,100
36,19,64,0,0,0,1,100
23,14,31,0,0,0,1,100
36,27,44,0,0,0,0,100
11,18,8,0,0,0,0,100
25,5,35,0,0,0,1,100
27,9,43,0,0,0,1,100
19,42,20,0,0,0,0,100
42,21,86,0,0,0,1,100
6,13,14,0,0,0,0,100
22,6,33,0,0,0,1,100
15,28,23,0,0,0,0,100
34,18,60,0,0,0,1,100
38,38,72,0,0,0,1,100
9,26,8,0,0,0,0,100
5,31,12,0,0,0,0,100
46,34,92,0,0,0,1,100
9,16,12,0,0,0,0,100
15,29,14,0,0,0,0,100
21,38,39,0,0,0,0,100
8,21,6,0,0,0,0,100
28,19,33,0,0,0,1,100
25,11,40,0,0,0,1,100
3,13,3,0,0,0,0,100
29,11,29,0,0,0,1,100
28,11,36,0,0,0,1,100
11,34,14,0,0,0,0,100
15,20,22,0,0,0,0,100
8,18,6,0,0,0,0,100
35,30,67,0,0,0,0,100
15,31,23,0,0,0,0,100
17,26,34,0,0,0,0,100
18,9,26,0,0,0,1,100
38,15,40,0,0,0,1,100
35,27,62,0,0,0,1,100
30,35,49,0,0,0,0,100
14,35,18,0,0,0,0,100
36,22,85,0,0,0,1,100
38,19,43,0,0,0,1,100
46,27,63,0,0,0,1,100
45,36,57,0,0,0,1,100
43,37,88,0,0,0,1,100
7,25,5,0,0,0,0,100
15,31,25,0,0,0,0,100
12,29,24,0,0,0,0,100
24,43,37,0,0,0,0,100
36,19,56,0,0,0,1,100
31,38,59,0,0,0,0,100
41,33,53,0,0,0,1,100
35,27,57,0,0,0,1,100
17,5,13,0,0,0,1,100
26,48,40,0,0,0,0,100
36,25,65,0,0,0,1,100
21,8,33,0,0,0,1,100
